message,epi
Kommentar von Versuchsleitung: Dresden ist während der Session von 12:03-12:06 rausgeflogen.,0
 stabile attribution handeln,1
als auch die eltern sollten durch ein reattributionstraining lernen die ungünstigen attributionen zu verhindern.,0
"Das Bedeutet, dass Michael zwar Faul ist,",0
Die Eltern unterstützen die negative,1
"Selbstattributation der Familie Peters ist, sie hätten keine Begabung für Mathe",1
"in seinem falschen Glauben, er hätte es geerbt zu verstärken.",1
"Wichtig ist gerade in diesem Fall am Ball zu bleiben und dem Schüler unter die Arme zu greifen, ihn weiterhin zu motivieren und somit seine durch die schlechte Note",0
"Dem stimme ich zu, sie motivieren ihn nicht",0
"Wie @Dortmund es bereits beschrieben hat, sollte Michael hinsichtlich seiner Erfolge und seines Lernverhaltens ausreichend motiviert werden um im nächsten Schuljahr auf kontrollierbare Faktoren vertrauen zu können. Seine Schwierigkeiten kann er somit bewältigen, wenn die ungünstige Fremdattribution minimiert wird und günstige Selbsattributionen gestärkt werden.",0
Alles klar,0
 dass er sich    nicht nur ein bisschen mehr anstrengen müsste.),1
" auf die Veranlagung schiebt,",0
(Begabung=Internal -> stabil). ,0
Ok und was ist mit den Eltern? Die machen doch auch einiges falsch,0
 stabile Attribution!,1
"Dabei wird er in erster Linie von außen attribuiertZum einen von seinen Eltern, die in positiv unterstützen, ",1
aber auch die hohe Aufgabenschwierigkeit sein. ,0
"zum anderen von seiner Lehrerin, die ihm ständig seine Faulheit vorwirft.",0
" d.h. sie attribuieren ihn zwar, indem sie sagen, dass er unbegabt ist,",1
"Bei dem Schüler Michael Peters handelt es sich um internale,",0
2. Eltern schieben alles auf die gene,1
"Mathematik ist sicher für keinen, bzw. kaum einen ein leichtes Fach. ",0
"Wie wär,s,wenn wir jeder für sich überlegt,was die Theorie behaupten soll.",0
"Ob der Vater sich engestrengt hat, die Mathe besser zu beherrschen .",0
b) die eltern,1
Genau ich habe den letzten Satz damit gemeint,0
"M.s Mutter dagegen denkt, die Ursache wäre internal ",1
"also external weil sein Abschreiben nur funktioniert, wenn er Sitznachbarn während der Arbeit hat, die gut gelernt haben (worauf er keinen Einfluss nehmen kann) und...",0
"Michaels Problem ist, dass er seine schlechte Mathe-Leistung internal-stabil attribuiert und auf mangelnde Begabung zurückführt. dies ist beeinflusst durch die internal-stabile Attribution seiner Eltern , die meinen, dass die gesamte Famiie vn Natur aus schlecht in Mathe sei. Zudem hat seine Lehrerin eine internal-variable Attribution und hält Michael für faul, was ebenfalls zu seiner schlechten Motivation beiträgt, da es besser wäre ihm eine external-Variable Ursache für seinen Misserfolg zu vermitteln.",1
Paßt zum Problem der Fremdattribution gell?,1
In diesem Fall vermute ich dass es sich um negative Fremdattribution seitens der Familie über Generationen hinweg und ,1
"Ja, wie soll er den seine Faulheit ablegen wenn sie ihn nicht motivert, ",0
"oh sorry, hab die passende Stelle gesucht",0
prinzipiell hat er nur negative,1
also dass er erst durch das Verhalten seiner Eltern zu dieser Behauptung kommt,1
 internal,0
anscheinend hatte herr peters selbst schon diese frau weber in mathematik.,0
Seine Eltern schätzen sich selber auch als internal ,1
Belege und Begründungen:,0
"und weil es die mutter sagt, ist es denn Fremdattribution?",1
"Frau Weber sagt aber wenigstens, dass noch eine Möglichkeit besteht, dass er die Klasse schafft, wenn er sich anstrengt.",0
"Genau, wenn alles klar ist, dann könnt ihr mit eurer Diskussion beginnen. Ihr habt 30 Minuten Zeit.",0
"Und die in Michaels Augen ""gute Reaktion"" der Eltern bestärkt ihn ja eigentlich nur in seiner Ansicht.",1
FÜR DIESEN FALL RELEVANTE BEGRIFFE DER ATTRIBUTIONSTHEORIE:- GEHT DER ATTRIBUTION EIN ERFOLG ODER EIN MISSERFOLG VORAUS?,0
"Eine neue Idee zu diesem Fall ist zudem, auch eine internale variable Attribution zu fördern, also den Fokus auf den eigenen Fleiß und Einsatz. Dieser Fokus kommt weder in der Selbstattribution des Jungen, noch in der Selbst- und Fremdattribution der Eltern.",1
und zusätzlich noch Fremda. durch die Eltern,1
"eingeredet, er könne kein Mathe. ",1
Die lehrerin versucht Michael ein bißchen Druck zu machen um aus ihm etwas meht herauszuholen und mit dem Erfolg des lernens zu motivieren.,0
"Wenn die Eltern mehr druck machen und seine schwäche nicht einfach als determiniert sehen würden, sondern auch andere Gründe dafür einsehen würden, könnte Peter sich verbessern",1
Außerdem beeinflussen seine Eltern ihn negativ und verstärken so sein negatives Selbstbild.,1
"Er kommt nicht durch,aber vieleicht will er nur gerade eine 4 bekommen,deswegen hat er kein bok",0
"Bevor wir anfangen, könnt ihr mir bestätigen, dass das Halbsätze-Tool bei euch richtig funktioniert? Bitte wählt dazu einen Halbsatz aus und postet ihn in den Chat.",0
 sich von seinen Eltern nicht beeinflußen lassen.,0
stabil,1
"Ja, gerne",0
die eltern sind der meinung dass peters schlechte mathenoten eher auf die mangelnde begabung in der ganzen familie zurück zu führen sei.,1
in diesem fall muss essich um eine internal,1
"auf Faulheit, also variabel, zurückführt.",0
statt auf stabile (allgemeine Mathematikschwäche in der Familie) zurück.,1
seine fehlende Begabung liegt zu einem kleinen Teil bestimmt auch in der Familie,0
demotiviert wurde. ,1
Noch nicht 'gesehen'...,0
"Michaels Schwierigkeit kann durch seine ungünstige internal stabile Attributionsmuster erklärt werden, die auch durch Fremdattribution bestätigt wird.",1
"Gründe und Faktoren für diese negative Einschätzung ist eine ungünstige Fremdattributation der Eltern, die das schulische Versagen des Kindes im Fach Mathe auf ihre eigenen schlechten Leistungen zurückführen und ihr Kind damit demotivieren.",1
"In Michaels Fall müsste sich die Fremdattribution von seinen Eltern aus ändern und diese müssten ihn mehr motivieren,",1
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist  dass die Eltern eine wichtige Schlüsselposition übernehmen und das Kind negativ beeinflussen schwächen sie seine >Selbstattributation",1
Relativierungen des Arguments:,0
"- Michael attribuiert selbst, ",0
"Se ist doch auch möglich,daß er nicht genug viel gelernt hat oder sich bei der Klausur nicht genug angestrenngt hat.",0
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist, dass auch Fremdattribution eine große Rolle spielt, da seine Eltern ihn nicht bestärken und ihren damaligen Misserfolg in Mathe ebenfalls internal attribuieren",1
Meinst du eine internal stabile Fremdattribution?,1
"In Michaels Fall müsste sich die Fremdattribution von seinen Eltern aus ändern und diese müssten ihn mehr motivieren,",1
"Michael scheint seine Misserfolge in Mathe internal und stabil zu attribuieren. Er sieht seine Fähigkeiten in Mathe als Ursache für seine schlechten Leistungen. Diese Selbstattribution wird gestützt von der Fremdattribution seiner Eltern, die auch seine Fähigkeiten als Ursache sehen. Die Fremdattribution seiner Lehrerin sieht anders aus, sie attribuiert seine schlechten Leistungen internal und variabel, nämlich auf seine (fehlende) Anstrengung. Mit seiner bisherigen Selbstattribution wird Michael sich kaum aus seiner Situation lösen können, da er sie als gegeben und nicht veränderbar ansieht. Eine höhere Anstrengung seinerseits ist somit auch nicht zu erwarten. Das Attributionsmuster seiner Lehrerin würde ihm zugute kommen, da er dann überhaupt erst eine Möglichkeit sieht, etwas zu verändern. Dieses Muster sollte daher Michael selbst und zudem auch seinen Eltern nahegebracht werden, damit der Wandel in der Attribution nicht nur aus Michael selbst kommt, sondern auch von seinen Eltern unterstützt wird.",1
Negative,1
"ich hab nämlich gar keinen plan, was ich argumentieren könntegegen das, was du gesagt hast, ahorn",0
stabil,1
Hypothese zum Fall:,0
"Ein wichtiges Konzept, was man dabei beachten sollte, ist",0
Er hatte anscheinend schon immer Probleme mit Mathe.,0
b) die eltern,1
Eltern und Lehrerin reagieren ungünstig auf die Situation des Jungen. ,1
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist  dass die Eltern eine wichtige Schlüsselposition übernehmen und das Kind negativ beeinflussen schwächen sie seine >Selbstattributation",1
" Sofern sine Motivation durc h die zusprüche der Lehrerin steigt, wird auch seine Anstrengung steigen.",0
"könnte auch variabel sein, weil die lehrerin am schluss bemerkt, dass es sich bei ihm anscheinend um faulheit handelt",0
"intrnal, nämlich auf die Fehlende Begabung, oder?",1
Misserfolg,0
 stabile,1
"Also sind wir uns einig, dass Michael und sein Umfeld ein Reattributionstraining benötigen, damit Michael seinen Misserfolg und seinen Erfolg künftig internal variabel attribuieren kann? Ich denke, dass die Art und Weise, wie seine Lehrerin und seine Eltern seinen Misserfolg beschreiben, für Michael nicht hilfreich ist.",0
ok,0
"Du hast gerade geschrieben, dass beide ihren Misserfolg stabil internal attribuieren. Dem stimme ich zu, sie denken sie seien nicht begabt.",1
FÜR DIESEN FALL RELEVANTE BEGRIFFE DER ATTRIBUTIONSTHEORIE:- GEHT DER ATTRIBUTION EIN ERFOLG ODER EIN MISSERFOLG VORAUS?,0
"der Familie Peters ist, sie hätten keine Begabung für Mathe",1
"Wir sind zu der Erkenntnis gekommen, dass der Schüler seine Probleme sowohl internal stabil (mangelnde Begabung) als auch external stabil (schlechte Lehrerin) attribuiert. Leider unterstützen seine Eltern ihn in dieser Denkensweise.",1
"Weil er durch die Aussagen seiner Eltern gar nicht denkt, dass er besser sein könnte.",0
"indem sowohl er, als auch seine Eltern ihr Attributionsverhalten ändern.",1
"Eine neue Idee zu diesem Fall ist zudem, auch eine internale variable Attribution zu fördern, also den Fokus auf den eigenen Fleiß und Einsatz. Dieser Fokus kommt weder in der Selbstattribution des Jungen, noch in der Selbst- und Fremdattribution der Eltern.",1
"Zusammenfassend haben wir gesagt, dass Michael glaubt er habe keine mathematische Begabung (internal, stabil). Seine Eltern bestärken ihn in dieser Überzeugung. Sie glauben es liege in der Familie schlecht in Mathe zu sein.",1
1.Hypothese zum Fall:,0
ja ich denke auch,0
"Du hast gerade geschrieben, dass die Eltern Michel nicht motivieren. Ich denke, dass sie ihn auch eher runterziehen, da sie sich als schlechtes Beispiel vorgeben",1
"Meinst du nicht, dass durch die negative",1
1.Hypothese zum Fall:,0
"Die Eltern führen die schlechten Noten in dem Fach Mathe lediglich auf die Begabung zurück, die der Junge von ihnen geerbt hat.",1
"Dass man schlecht in Mathematik ist, ist soweit ich weiß auch nicht genetisch bedingt",0
also dass er erst durch das Verhalten seiner Eltern zu dieser Behauptung kommt,1
"Falls er erneut versagen sollte, wäre es besser das dem eigenen Lernaufwand zuzuschreiben, denn das kann er ändern.",0
"Du hast gerade geschrieben, dass er seinen Misserfolg auf mangelnde Begabung schiebt, was wiederum einen internal stabilen Faktor darstellen würde. Ich stimme dir zu. Ich glaube allerdings, dass seine Eltern dahingehend eine große Rolle spielen und diesen Glauben bei ihm ausgelöst haben.",0
stabile Attribution )zurückführen .,1
Hey ihr zwei.,0
das wäre toll. lob würde ihm bestimmt weiterhelfen. auch die eltern sollten stolz auf ihn sein und ihn loben vielleicht sogar belohnen!,0
 faulheit,1
stabil,1
"Dies demotiviert den Jungen, so dass seine Leistungen nicht besser werden. ",0
" unterstützen oder sogar verursacht haben, indem sie ihrem Sohn von der",1
" Michaels Selbstattribution wird dadurch wesentlich ungünstiger, wodurch sich seine Noten boch mehr veschlechtern werden",0
wird somit auch negativ,0
Michael wurde schonimmer von seinen Eltern in Bezug der Fremdattributation beeinflusst.,1
Sowohl ungünstige Fremdattribution als auch,1
"Ja, aber eine positive, die Motivationssteigern wirken soll. Die Fremdattribution der Eltern ist nach der Attributionstheorie ungünstig, da sie den Misserfolg auf internale, stabile Faktoren (Begabung) lenkt",1
"Danke! Ihr könnt den Chat jetzt über den ""Chat Beenden""-Button schließen.",0
Michael sagt er ist schlecht in Mathe weil er keine begabung hat.,0
Relativierungen des Arguments:,0
einmal fremdattr. durch die eltern,1
Seine Eltern schätzen sich selber auch als internal ,1
"Man müsste auf jeden Fall die Selbst- und Fremdattribution ändern, beeinflussen, damit der Schüler mehr Erfolg hat. ",0
"Da alleine das Denken über Begabung einen Einfluss auf Motivations & Leistungsverhalten haben kann, ist nicht besonders klug von den Eltern, ihrem SOhn einzureden, dass niemand in der Familie Begabung für das Fach besitzt",1
ich würde sagen wir bearbeiten erst mal fall mathe,0
"Nein, ich denke wir haben die wichtigsten Punkte gefunden und wir sind uns einig. Ich danke ihnen für das zusammenfassen und die gute Diskussion!",0
"(Fremdattribution, ",1
stabile attribution- ,1
stabil,1
 variable Attribution,0
"Mit seinem Umfeld meine ich die Lehrkräfte und seine Eltern, die seinen Misserfolg internal stabil attribuieren",1
"Das ist ein guter Punkt, dass seine Eltern (Fremdbeurteilung) seine Überzeugung, dass es an einem selbst liegt verstärken",1
"Liebe Versuchsleitung, die andere Person sieht kein Chatsymbol mehr und kann sie aufgrund dessen nicht kontaktieren",0
1.Hypothese zum Fall:,0
" Sie sehen das Problem, genau wie  Michael bei der Begabung.",1
andererseits hilft ihm das für seine künftige schullaufbahn in mathe nicht.,0
"Dennoch sollte er sich davor nicht scheuen, denn sein Abschluss, seine Arbeitsmotivation und sein Selbstvertrauen stehen auf dem Spiel.",0
"Würdest du sagen, dass die Attribuierung durch die Lehrerin auch eine Fremdattribuierung ist?",0
Laut der Attributionstheorie müsste das internal ,1
auf seine mangelnde Begabung,1
hiermit üben sie auf peter eine internal ,1
"Ja, wir können uns auch darauf einigen bei den Eltern internal und stabil zu schrieben und bei der Lehrerin internal und variabel.",1
damit könnte sich eventuell auch die schwierigkeit der aufgaben zugunsten für michael ändern.,0
FOLGENDE PUNKTE BEZIEHEN SICH NICHT AUF DIE ATTRIBUTIONSTHEORIE:,0
"handeln, da Michael von sich selber sagt, dass er sich nicht genug angestrengt hat.",0
"wobei Michael, der dabei durch siene Eltern unterstützt wird ( Fremdattributation ) ",1
Pinie einverstanden.,0
stabile Attribution .,1
 internal,1
- WIRD AUF EINE STABILE ODER EINE VARIABLE URSACHE ATTRIBUIERT?,0
"Genau, denn wie du quasi gesagt hast sind seine Eltern ebenfalls der festen Überzeugung, dass die gesamte Familie kein Mathe kann. Dass heißt wir haben auch hier eine Fremdattribution, die internal stabil auf die nicht vorhandene Fähigkeit attribuiert.",1
Perfekt!,0
"(Fremdattribution, ",1
Ich fand der war eher skeptisch als richtig gespannt.,0
"Ja denke auch, dass Michael nun in einen Konflikt gerät, da ihm beide Authoritäten unterschiedliche Fremdattributionen liefern",1
"ich finde, er muss nicht automatisch faul sein.",0
FREMDATTRIBUTION 2.)mutter michaels:ebenfalls zu niedrige fähigkeiten =,1
Belege und Begründungen:,0
"Seine Eltern sind zwar nicht überrascht, daß er Probleme hat und schimpfen ihn nicht, wobei sie ihn aber auch nicht die richtige Unterstutzung um sich zu verbesser geben.  ",1
durch fremdattribution.,1
Belege und Begründungen:,0
"Einen Schüler als ""himmelschreiend faul"" zu bezeichnen ist ja wohl die größte Frechheit.",0
pädagogische Schlüsselposition:,0
"Es ist unrealistisch, dass in einer Familie nicht wenigstens ein Mitglied mit Grundtalent ist",0
"Hallo, willkommen in der Chatumgebung. Seid ihr beide da?",0
"(Fremdattribution, ",1
"wenn man in eigene fähigkeiten glaubt und erfolgreich handelt ,ist er in seiner tätigkeit motivirt, man wird dann weiter sich mühe geben um erfolg zu erreichen",0
"Eine neue Idee zu diesem Fall ist zudem, auch eine internale variable Attribution zu fördern, also den Fokus auf den eigenen Fleiß und Einsatz. Dieser Fokus kommt weder in der Selbstattribution des Jungen, noch in der Selbst- und Fremdattribution der Eltern.",1
Belege und Begründungen:,0
" indem sie ihm klarmachen, dass Anstrengung unabhängig von Begabung ist und die Lernerfolge günstig beeinflussen kann",0
"Paderno, kannst du bitte kurz bestätigen du bist auch da?",0
"Gut, wer soll dann die Analyse zusammenfassen?",0
"In meinen Augen attribuieren sie seine Erfolge eher internal, nämlich eben auf seine Fähigkeiten. Und ich stimme dir zu, eine Attribution auf variable Faktoren wäre hier bei Misserfolgen sinnvoller.",1
"Ich denke wir sollten mit Michaels Selbsattribution anfangen und dann zu den Fremdattributionen der Eltern und der Lehrerin übergehen. Ich denke, dass Michael Internal stabil attribuiert, dass er unbegabt in Mathe ist- was denkst du?",1
Relativierungen des Arguments:,0
"Der betreffende Schüler wird hier zum großen Teil negativ durch seine Eltern beeinflusst, es handelt sich um sog. Fremdattribution.",1
"Peter sieht sein Versagen als EXTERNAL STABIL an,",0
"Ich finde, dass seine Eltern hier ein viel größeres Problem darstellen. Dadurch, dass sie sagen, dass es in der Familie liegt, dass er in Mathe Probleme hat, fängt Michael zu glauben, dass es sowieso nichts bringt. Er hört dann auch noch von einer seiner Bezugspersonen (sein Vater) viel geschummelt hat. Das kann ihn dazu bringen, dass er das auch macht.",1
"In diesem Fall geht es darum, dass ein Schüler schlechte Leistungen in Mathe aufweist. Der Schüler meint dazu einfach, dass es nicht sein Fach sei. Als er nach Hause kommt und erzählt, dass seine Versetzung in Gefahr sein, reagieren die Eltern eher entspannt und haben Verständnis dafür, dass er schlechte Leistungen in Mathe hat. Als Erklärung geben sie an, dass es an der Familie liege und, dass sie selbst auch nie gut in Mathe waren. Die ist also eine internal-stabile Attribution da die schlechten Matheleistungen aus ihrer Sicht mit mangelnden Fähigkeiten/begabung zusammenhängt. Die Fremdatrribution der Eltern wird möglicherweise die Selbstattribution des Schülers beeinflussen, was sich negativ auf sein Lernverhalten auswirken könnte.",1
-> extrem ungünstig,1
"Stimmt, ich schaue mir die Ausgangsfragen nochmal genauer an",0
" Sie sehen das Problem, genau wie  Michael bei der Begabung.",1
"Für euch zur Info: In den Reitern über dem Chat findet ihr den Fall, die Aufgabenbeschreibung und die Attributionstheorie. Falls ihr Fragen habt, könnt ihr sie jederzeit stellen.",0
Der Satz ist gut,0
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar das durch die Aussage des Vaters er ihm eine Idee gibt die nicht so gut und richtig ist",0
"(Wobei mir auffällt, dass ich eigentlich auch nie von meinen Lehren zu Mathe hinunterstützt und motiviert wurde.",0
dass das mangelnde Verständnis für Mathemtik in der Familie liegt.,1
1.Hypothese zum Fall:,0
Er findet die story seiner Eltern amüsant und betrachtet sie als willkommene entschuldigung,0
Seid ihr beide da?,0
andererseits durch mangelnde Begabung erklärt ,1
Die Fremdattribution der Lehrerin wirkt sich ungünstig auf den Schüler aus,0
"Michaels Schwierigkeit kann durch seine ungünstige internal stabile Attributionsmuster erklärt werden, die auch durch Fremdattribution bestätigt wird.",1
ok. Hattstedt magst du aufschreiben? Ich fasse mal Stichpunktartig zusammen...,0
"Du hast gerade geschrieben, dass du mir nicht zustimmst. Ich hatte vorhin nur noch einmal in der Tabelle nachgesehen. Aber wir können es ja im Ergebnis einfach ungünstige Verstärkung durch Fremdattribuierung der eltern und der Lehrerin nennen? Bei der Begriffsersetzung stimme ich dir zu.",1
"Ja, wie schon gesagt: Dieser Michael hat eine internal-",0
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar dass die Eltern als Fremdattributoren eine besondere Rolle einnhemen und Vorbildcharakter haben. Wenn sie internale stabile verantwortlich machen und diese gleichzeitig normalisieren ist das prägend.",1
Michael denkt,1
"M. hat das Schuljahr doch bestanden, ",0
als internal ,0
 Dann kann es aber auch internal,0
"Eine neue Idee zu diesem Fall ist ob es Michael möglich ist diese Schwierigkeiten im nächsten Schuljahr zu bewältigen. Aufgrund der anhaltenden Schwierigkeiten, die sich in seinen Noten widerspiegeln und dem Bestärken der Eltern (Fremdattribution) in Bezug auf die Fähigkeiten ihres Sohnes (Fremdattribution), sowie dem Nahelegen zweier Lehrpersonen (Fremdattribution) Michael solle sich mehr anstrengen, erscheint dies fraglich. Weiterhin attribuiert Michael seine Misserfolge internal-stabil.",1
 Fremdattributation,1
2. Eltern schieben alles auf die gene,1
 durch Fremdattribution der Mutter und des Vaters.,1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist die Fremdattribution. Die Fremdattribution der Eltern, sowie der Lehrkraft wirken sich auf Peter ungünstig aus.",1
"Seine Eltern sind zwar nicht überrascht, daß er Probleme hat und schimpfen ihn nicht, wobei sie ihn aber auch nicht die richtige Unterstutzung um sich zu verbesser geben.  ",1
"Wenn Michael sich eher von seinen Eltern beeinflussen lässt und meint, dass er keine Begabung hat wird er vermutlich nicht besser werden in Mathe. ER ist ja dann der Ansicht dass er seine Begabung auch nicht ändern kann",1
"ziemlich blöd, ",1
" fremdattribution,",1
"Genannter Grund: Schüler hat zu wenig Anstrengungen gezeigt, ist faul.Eltern zeigen positives Verhalten, die Lehrerin dagegen Negatives.",0
"DA DER BETROFFENE VON SEINE ELTERN ""UNTERSCHTUTZT""IST BZW ES WERDEN KEINE GESPRÄCHE ENTWICKEL WO DIE ELTERN DEM KIND EKLÄREN SOLLEN WENN DIE NICHT SO GUT GEWESEN SIND SOLL SICH DAS KIND ETWAS ANSTRENGEN UM DENEN AUCH SPÄTER VIELLEICHT HELFEN ZU KÖNEN UND SO DAS KIND MOTIVIREN ",1
"Du hast gerade geschrieben, dass Michael denken könnte, es liege an seinen Genen, dass er schlechte Leistungen in Mathe erbringt. Dem kann ich nur zustimmen! Dass der Vater die Situation amüsant findet trägt auch nicht gerade zur Motivation bei, stattdessen verstärkt es die Faulheit seines Sohnes, was zu immer schlechteren Leistungen führt, ..",0
"Also definitiv das die externale Kausalattribuierung der Hauptperson durch die Eltern erfolgt, die ihrem Kind zuschreiben dass das schlechte Leistungen auf den fehlenden Fähigkeiten beruhen würden",1
"Sehe ich auch so! Und er macht keine Anstalten sich zu verbessern, sondern nimmt es einfach so hin",0
"Durch die wenig förderlichen Außeneinflüsse könnte auch einfach Michaels Lernmotivation sehr gering gehalten sein,",0
 durch Fremdattribution der Mutter und des Vaters.,1
"und finde auch  das Verhalten der Eltern schlecht ,",1
"eingeredet, er könne kein Mathe. ",1
Die Eltern hingegen schreiben die schlechten Ergebnisse internal,1
"Ich stimme dir zu, seine Eltern attribuieren den Misserfolg ihres Sohnes ebenfalls auf seine Begabung und nicht auf seine Anstrengung.",1
mutter: stabil,1
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist",0
"Ok, Danke!",0
"Du hast gerade geschrieben, dass sie denken sie seinen nicht begabt. Denkst du es gibt noch Gründe?",1
Relativierungen des Arguments:,0
Wie sollten wir am besten die Argumente zusammen fassen ?,0
"Du hast gerade geschrieben, dass wir die Erklärung gefunden haben. Ich fasse dann nochmal schnell zusammen: Michaels Problem ist, dass er seine schlechten Leistungen in Mathe mit einer internal stabilen Attribution (keine Begabung) attribuiert. Diese Attribution hat er wahrscheinlich von seinen Eltern übernommen, die auch schlecht in Mathe waren und das jetzt auf ihren Sohn übertragen. Wenn sich nichts an der Attribution ändert, kann Michael auch keine Änderung der Situation herbeiführen, da er dazu keinen Anlass sieht. Ist das so korrekt?",1
"da die Eltern den Sohn bekräftigen, indem sie ihm bestätigen, dass er unbegabt ist. ",1
und damit verbunden besserer Leistung führen.,0
"Mangelnde Begabung,",0
"Eine neue Idee zu diesem Fall ist, dass Frau Weber an sich ja generell eher für Michael günstig attribuiert, nämlich internal-variabel. Durch die Fremdattribution der Eltern wird dieses aber wieder etwas verzerrt, weshalb es wichtig wäre, dieser eher ungünstigen Fremdattribution entgegenzuwirken.",1
auf seine mangelnde Begabung,1
wie du möchtest.,0
oder?,0
"denn wenn man den Kindern vermittelt, dass sie durch lernen ihr Ziel erreichen, sind sie motivierter und glauben an sich ",0
internal,1
variable atribution.,0
2. Eltern schieben alles auf die gene,1
andere Einstellung der Eltern kann helfen,1
Auch sie sehen eine fehlende Begabung (in der ganzen Familie) im Misserfolg im Fach Mathe,1
Einverstanden,0
"""Michael ist schlecht in Mathe. Er ist über seine eigenen Fähigkeiten verunsichert. Seine Lehrerin attribuiert seine Leistung auf seine mangelnde Anstrengung. Seine Eltern attribuieren seine Leistung auf die generelle familiäre unbegabtheit im bereich mathematik. Leider scheinen seine eltern einen stärkeren Einfluss auf seine eigene attribution der situation zu haben, weshalb er unsicher ist dass er das nächste schuljahr schafft?Wenn michael es schafft, seine schlechten Leistungen als internal variabel auf seine Anstregnung zu attribuieren, dann kann ihn das für die zukunft motivieren, besser in mathe zu werden. Eine neue Idee zu diesem Fall ist, dass Michael gezielt auf eine ""unparteiische"" person zurückgreift, die ihm helfen kann, die eigene Anstrengung als positi zu erkennen und somit den Lernerfolg zu vergößern",1
"Da Stimme ich ihnen zu! Ein wichtiges Konzept, was man dabei beachten sollte, ist auch die Reaktion der Eltern z.B. Frau Peters aussagen welche auch Internal-Variabel sind da diese nicht zwingend auf ihren Sohn zutreffen müssen.",1
Fremdattribution darf und soll natürlich keine Ausrede für Faulheit sein. ,0
Der Schüler wird durch die Fremdattribution seiner Eltern,1
"Michaels Problem ist, dass er seine schlechte Mathe-Leistung internal-stabil attribuiert und auf mangelnde Begabung zurückführt. dies ist beeinflusst durch die internal-stabile Attribution seiner Eltern , die meinen, dass die gesamte Famiie vn Natur aus schlecht in Mathe sei. Zudem hat seine Lehrerin eine internal-variable Attribution und hält Michael für faul, was ebenfalls zu seiner schlechten Motivation beiträgt, da es besser wäre ihm eine external-Variable Ursache für seinen Misserfolg zu vermitteln.",1
"Und die Fremdattribution von seinen Eltern ist auch schlecht. Die denken, er wäre unbegabt und sagen ihm das auch ganz offen",1
"Die Person im Fallbeispiel attribuiert ihren Misserfolg internal stabil zeitlich, nämlich auf die mangelnde Begabung im Fach Mathe. Die Eltern verstärken diese Denkweise, da sie dem Kind zustimmen, sie seien auch nie Leuchten in Mathe gewesen. Die Eltern helfen demnach nicht, den Misserfolg zu bekämpfen. Es wäre sinnvoller, eine Nachhilfe zu organisieren. Die Lehrerin ist der Meinung, er begründet nur seine Faulheit, sie möchte ihn aber eher motivieren. Der Schüler könnte den Misserfolg auch mit der Aufgabenschwierigkeit begründen und so aus der internal stabilen Attribution rauskommen.",1
Wo gibt es klare Unstimmigkeiten?,0
Relativierungen des Arguments:,0
"und stabil ist es bestimmt, da er bei den nächsten Prüfungen bestimmt nicht motivierter ist. All das geht aber von der Fremdattribution aus.",0
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass er eine flexible Aussage, die nicht vorherbestimmt ist. Würdest du mir dann in dieser Hinsicht zustimmen, dass es sich deswegen um eine externale variable Auttribution handelt? (extern =Zufall und variabel = kann seine Anstrengung ändern oder auch nicht)",0
"Du hast gerade geschrieben, dass die anstrengung Variabel ist, was stimmt. Seine bisherige einstellung wirkt eher auf Zufall sie ist zwar Variabel, aber er selbst wirkt eher so als er auf Glück hoffen wird und nicht seine anstrengung plant zu verändern.",0
1.Hypothese zum Fall:,0
"Wenn alles klar ist, dann könnt ihr jetzt mit eurer Diskussion beginnen. Ihr habt 30 Minuten Zeit.",0
"Ferner finde ich es sehr schade, daß M.´s Familie ihn dermaßen demotiviert und sich quasi mit der Matheunfähigkeit ihres Sprößlings  abfindet, ",1
"stabile Attribution. sehr unmotivierend: M. wird sich keine Mühe geben, weil Ursache eh nicht zu ändern ist.",1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar dass es sich um eine internal stabile Attribution handelt. Er macht seine mangelnde Begabung (internal) dafür verantwortlich und geht auch nicht davon aus, dass sie sich ändert (stabil). Ausgelöst durch die Fremattribution der Eltern.",1
"Ist es nicht vielmehr ein extern-negativer Einfluss,also ein Fremdattribution?",0
Danke!,0
"Okay, Danke",0
stabile Ursachen zurückzuführen ist. ,1
" Motivation zu steigern,",0
