message,epi
alle parteien müssen das problem untereinander zur sprache bringen und den schüler ermutigen,0
"sie schreibt den Misserfolg ausschließlich ihm zu, also internal stabil",1
"Bitte schickt nun euer gemeinsames Ergebnis ab und schließt den Chat über den ""Chat Beenden""-Button.",0
"Danke! Ihr könnt den Chat jetzt über den ""Chat Beenden""-Button schließen.",0
"Danke! Ihr könnt den Chat jetzt über den ""Chat Beenden""-Button schließen.",0
mathematik muss amn verstehen und kann nicht nur mit Fleiß erfolgreich sein,0
Jedoch wirkt die fremdattributation der Lehrerin vielleicht etwas dagegen.,1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist",0
"Du hast gerade geschrieben, dass du mir nicht zustimmst. Ich hatte vorhin nur noch einmal in der Tabelle nachgesehen. Aber wir können es ja im Ergebnis einfach ungünstige Verstärkung durch Fremdattribuierung der eltern und der Lehrerin nennen? Bei der Begriffsersetzung stimme ich dir zu.",1
stabil:,0
"und im Prinzip wird er weder von der Lehrerin noch von seinen Eltern positiv beeinflusst, da die Lehrerin der Auffassung ist, dass es an Michaels Faulheit liegt und die Eltern sich einfach damit abfinden, weil sie selbst nie gut in Mathe waren",1
" Seine Lehrerin glöaubt, dass er sich zuwenig anstrengt ",1
Positive oder,1
"Dadurch das die Lehrerin selber an ""Faulheit"" glaubt, also eine Lokalität die zwar innerhalb der Person ist, ",1
"Sie sollte ihm deutlich zu verstehen geben, dass sie ihn für fähig hält, wenn er sich mehr anstrengt ",1
(internal ,1
"der Schüler glaubt aufgrund seiner fehlenden Begabung, Mathe nie zu können.",0
"varierenden a.,",1
Ihr habt noch 10 Minuten Zeit bis zum Ende der Kollaborationsphase.,0
Relativierungen des Arguments:,0
Lehrerin:,1
"Faulheit ist glaube ich internal variabel, da man ja variieren kann, wie viel man lernt.",1
"Bevor wir anfangen, könnt ihr mir bestätigen, dass das Halbsätze-Tool bei euch richtig funktioniert? Bitte wählt dazu einen Halbsatz aus und postet ihn in den Chat.",0
"ja das auf jeden fall, vor allem durch die Kommentare seiner Eltern",0
"Du hast gerade etwas gesagt, dem ich  zustimme, und zwar, dass Faulheit generell eine internale variable Attribution ist. Aber irgendwie klingt es bei der Lehrerin so, als sei es fester Teil seines Charakters, den er sehr schwer ändern könne. Das ist mein Problem damit, aber gleichzeitig stimme ich dir zu, dass man an der Faulheit durch Anstrengung etwas ändern kann - aber irgendwie finde ich nicht, dass sie einen guten Job erledigt, so, wie sich ausdrückt, bezüglich ""himmelschreiende Faulheit""",1
internal,1
"und finde auch  das Verhalten der Eltern schlecht ,",0
"seine eltern setzten ohnehin fest, dass er keinerlei Begabung für dieses Fach haben kann",0
die lehrerin sagt aber dass es an der faulheit liegt ,1
"Aber sie meinte auch auf dem Schulfest, dass sie die Aussage seines Vaters als gute Ausrede fände aber es ja trotzdem an seinem Können liegt, welches damit ja als schlecht dargestellt wird",0
Hypothese zum Fall:,0
"variabel),",1
"Wobei die Unsicherheit eher dadurch verstärkt wird, dass der Vater auch stabil-internal fremdattribuiert (Familie als Schrecken der Mathelererin). Ein wichtiges Konzept, was man insgesamt beachten sollte, sind die gegensätzlichen Fremdattributionen von Familie und Mathelererin, die nach Z71 Michael Peters beeinflussen",1
(internal ,1
"Dass die Familie als eine Gruppe von Personen nicht mathematisch begabt ist, ist eine Ausrede von Michael",0
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass die Lehrerin probiert, den Misserfolg auf einen variablen, internalen Faktor zu lenken.",1
"Ok, solange du die analyse bearbeitest",0
"und die lehrkraft sagt ja es wäre Faulheit, was ja variabel ist, das heißt es könnte geändert werden. würde er sich darauf konzentrieren, könnte er zu der Einsicht kommen, dass sein Misserfolg in Mathe nicht stabil ist, und er es ändern könnte",1
- Lehrerin: variable Ursache (Anstrengung),1
"Eine neue Idee zu diesem Fall ist, dass Frau Weber den Misserfolg von Michael auf internal variable Gründe bzw. seine Faulheit  bezieht",1
internaler Attributin von erfolgen im Fach Mathe gleichzeitig auch mehr Spaß an diesem Fach gewinnt ,0
Stimmt! Faulheit ist auch internal. Finden wir noch eine externale Attribution im Beispiel?,1
 und wird durch die Fremdattribution,0
"und im Prinzip wird er weder von der Lehrerin noch von seinen Eltern positiv beeinflusst, da die Lehrerin der Auffassung ist, dass es an Michaels Faulheit liegt und die Eltern sich einfach damit abfinden, weil sie selbst nie gut in Mathe waren",1
"Sie sehen das Problem´, genau wie Michael bei der Begabung.",0
variabel,1
internal,1
"Der wille des Schülers sollte also durch positives Zusammenwirken von Eltern und Lehrern ""wach gekiezelt"" werden!",0
"Schuldige,ich habe es nicht mehr geschafft!",0
"ja aber sie sagt wenigstens dass es um die Anstrengung geht - also eine variable internale Attribution, die Michael ändern könnte",1
 variable Attribution).,1
"Du hast gerade in der vorherigen Nachicht etwas gesagt, dem ich (nicht) zustimme, und zwar glaube ich dass die Faulheit eher eine internal variable Attribution ist und nicht external. Wie siehst du das?",1
variabel,1
NICHT MIT DER ATTRIBUTIONSTHEORIE ERKLÄRBARE FALLINFORMATIONEN:,0
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist zudem, dass die Lehrerin internal variabel die Faulheit in den Vordergrund stellt, statt die Variable Anstrengung, d. h. die Lehrerin müsste reattribuiert werden in der Auffassung",1
 variable attribution- und er solle sich einfachmehr anstrengen.,1
wir sollen sein Problem aber glaube ich nicht lösen sondern nur beschreiben,0
Belege und Begründungen:,0
1.Hypothese zum Fall:,0
Michael verlässt sich irgendwie auf diese Fremdattribution,0
"Michaels Problem ist, dass er seine schlechte Mathe-Leistung internal-stabil attribuiert und auf mangelnde Begabung zurückführt. dies ist beeinflusst durch die internal-stabile Attribution seiner Eltern , die meinen, dass die gesamte Famiie vn Natur aus schlecht in Mathe sei. Zudem hat seine Lehrerin eine internal-variable Attribution und hält Michael für faul, was ebenfalls zu seiner schlechten Motivation beiträgt, da es besser wäre ihm eine external-Variable Ursache für seinen Misserfolg zu vermitteln.",1
variabel) für die Ursache,1
"Während die Eltern stabile Gründe für den Misserfolg verantwortlich machen, und somit für einen zukünftigen Erfolg förderlich handeln, macht die Lehrerin einen Variablen Grund verantwortlich: die Faulheit.Da der Junge keine Prognose fürs nächste Jahr machen kann wird er von Eltern und Lehrerin wohl gleich stark beeinflusst, wodurch ein zukünftiger Erfolg nicht vorherzusagen ist.Das Beste wäre, wenn man die Lehrerin reattribuiert und ihr beibringt,dass ihr Verhalten nicht förderlich ist.",0
 und davon aussgeht er sei faul,1
"Michael hat Schwierigkeiten in dem Fach Mathematik. Letztes Jahr hat er gerade so bestanden. Michael begründet seinen Misserfolg in Mathematik internal stabil, nämlich mit mangelnder Begabung. Dies führt dazu, dass er es aussichtslos sieht sich weiter anzustrengen. Unter genauerer Beobachtung sieht man, dass einerseits die Eltern, andererseits die Lehrkraft ihm seinen Misserfolg zuschreiben. Seine Eltern schreiben seinem Misserfolg in Mathematik external stabile Ursachen zu, nämlich, dass die ganze Familie schon immer unbegabt war. Michael übernimmt diese Ansicht, ist unmotiviert und nutzt das Verhalten seiner Eltern als Ausrede. Durch die Fremdattributionen seiner Eltern geht Michael nicht davon aus, die Schwierigkeit (Mathematik im neuen Schuljahr) bewältigen zu können. Die Lehrkraft hingegen interpretiert seinen Misserfolg internal variabel, als Faulheit",1
"Wobei die Unsicherheit eher dadurch verstärkt wird, dass der Vater auch stabil-internal fremdattribuiert (Familie als Schrecken der Mathelererin). Ein wichtiges Konzept, was man insgesamt beachten sollte, sind die gegensätzlichen Fremdattributionen von Familie und Mathelererin, die nach Z71 Michael Peters beeinflussen",1
variable atribution.,1
Diese Fremdattribution ,1
(Fremdattr. ),1
"Eine neue Idee zu diesem Fall ist außerdem, dass die Lehrerin ein schriftliches Feedback zur Leistung des Schülers geben könnte, statt den Misserfolg ausschließlich auf seine Anstrengung, also auf einen internal variablen Faktor, zu beziehen",1
Hui!!!! Ein Lob!!!!! ;-),0
Belege und Begründungen:,0
Seine Eltern schätzen sich selber auch als internal ,0
Total! Dem mit den Eltern kann ich voll zustimmen,0
variabel-->Lehrerin,1
Belege und Begründungen:,0
 Fremdattributionen lernt er keine mathematischen Formeln auswendig.,1
(intern,1
"Michaels Problem ist, dass er seine schlechte Mathe-Leistung internal-stabil attribuiert und auf mangelnde Begabung zurückführt. dies ist beeinflusst durch die internal-stabile Attribution seiner Eltern , die meinen, dass die gesamte Famiie vn Natur aus schlecht in Mathe sei. Zudem hat seine Lehrerin eine internal-variable Attribution und hält Michael für faul, was ebenfalls zu seiner schlechten Motivation beiträgt, da es besser wäre ihm eine external-Variable Ursache für seinen Misserfolg zu vermitteln.",1
variablen Attribution entspräche.,1
"Die Lehrerin wiederum meint, Michael sei schlichtweg faul und solle sich mehr anstrengen. ",1
variable atribution.,1
"ja aber sie sagt wenigstens dass es um die Anstrengung geht - also eine variable internale Attribution, die Michael ändern könnte",1
"Du hast gerade etwas gesagt, dem ich zustimme, unter anderem auch, weil es in seiner Familie liegt",0
 fremattributionen,1
"Ja, das sehe ich auch so. Eigentlich sollte die Lehrerin Frau Weber günstige Attributionen finden, um ihren Schüler aufzubauen und zu motivieren und ihn nicht weiterhin in dem Glauben zu lassen, dass er in Mathe keine guten Leistungen erzielen kann. Bist du auch der Meinung, dass Michael Peters letztendlich besonders durch Fremdattributionen beeinflusst wird? Wenn seine Eltern und die Lehrerin ihn motivieren würden, wäre er sicherlich viel mehr bemüht, Mathe zu lernen und Erfolge zu erzielen.",1
stabil),0
"Der Vater und die Mutter geben ihm die Möglichkeit internal stabil zu attribuieren, indem sie meinen, die ganze Familie hätte keine Begabung",0
"sollen wir dann schon einen abschluss schreiben,",0
Belege und Begründungen:,0
 variable attributation!),1
 variable attribution)zurück.,1
internal,0
die reaktion der lehrein ist gut da sie in gewisser weise versucht michael klar zumachen das das problem nicht in siener begabung,1
"Michael hat Schwierigkeiten mit Mathe. Er weiß nicht, ob er diese Schwierigkeit überwinden kann. Die eigentlichen Gründe für seine Schwierigkeiten werden nicht klar durch das Fallbeispiel. Die Eltern schreiben ihm zu, dass er schlecht ist in Mathe, weil sie schlecht waren (stabile externale Attribution). Die Lehrerin schreibt ihm zu, dass er faul ist (variable externale Attribution). Und Michael denkt, dass Mathe nicht sein Fach ist (für uns ist im Fallbeispiel nicht ganz klar ob internale oder externale Attribution, sie ist aber stabil).",1
andererseits hilft ihm das für seine künftige schullaufbahn in mathe nicht.,0
"Ist nicht das Wichtigste, aber es fördert das logische Denken.",0
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass die zu schwere Aufgabenstellung eine externale Attribution wäre, dies aber nur späkulativ wäre, da die Probleme im Fach Mathematik sich nicht nur auf eine Arbeit beziehen, sondern über Jahre weg entwickeln.",0
"Eine neue Idee zu diesem Fall ist, dass die Lehrerin den Misserfolg des Schülers allerdings internal variabel attribuiert, indem sie ihm sagt, es müsse sich mehr anstrengen. Eine variable Attribution bei Misserfolg ist an sich günstig für weitere Motivation",1
 hier handelt es sich eindeutig um internal ,0
"die lehrerin:sagt er ist faul, ",1
ist es nicht auch noch neben der internalen,0
die lehrerin beeinflusst durch ihre fremdattribution.,1
"erst mal zur Lehrerin:Der theorie zufolge handelt sie doch erst mal richtig, weil sie den schüler in sofern motiviert, dass sie seinen misserfolg nicht auf seine Begabung, sondern auf etwas variables, nämlich seine Faulheit, zurüchführt. ",1
"Du hast gerade etwas gesagt, dem ich  teilweise zustimme. Die Lehrerin hat einerseits eine positive Wirkung auf den S, da sie variable internale Attribution an den Schüler bringt. Anderseits sagt sie auch, dass sie die ausrede nicht schlecht finde, was kontraproduktiv ist, da diese Ausrede eben auf die Begabung zurückzuführen ist.",1
ZU DEN UNKLARHEITEN:,0
"Ja, genauso sehe ich das auch, obwohl die Frage ist, ob es nicht in erster Linie von den Eltern kommt, es könnte somit eine Fremdbestimmung sein",0
b) die eltern,1
"Ja, finde ich genauso. Wenn wir uns nun fragen, welche Schwierigkeit der Schüler hat, dann würde ich vorschlagen, dass er zu sehr auf Fremdattribution zurückgreift und dieser folgt bzw. diese seine Attribution bestimmt",1
 lehrerin sollte versuchen durch eine günstigere fremdattribution ,1
sondern faulheit liegt.,1
- ATTRIBUIERT DER BETROFFENE SELBST ODER WIRD VON AUßEN FREMD ATTRIBUIERT?,0
"Michael Peters ist ein Schüler mit Schwierigkeiten im Fach Mathe, die er zunehmend stabil-internal attribuiert (mangelnde Fähigkeit). Beeinflusst wird seine Selbstattribution dabei durch die stabil-internalen Fremdattributionen seiner Eltern (mangelnde Fähigkeit liegt in der Familie) und die variabel-externale Fremdattribution seiner Mathelehrerin (er strenge sich nicht genügend an). Beide Fremdattributionen beeinflussen nach der Attributionstheorie sein Lern- und Leistungsverhalten - schwächen und stärken also Michaels Glauben, mit der Situation umgehen zu können.",1
Anstrengungen sind laut Klassifikationsschema variabel und somit änderbar.,1
"Das sehe ich genauso. Und hinzu kommen noch die Fremdattributionen der Lehrerin und der Eltern, die für sein Selbstkonzept in Mathe auch nicht förderlich sind.",1
" Andererseits wird er durch seine Lehrerin darauf hingewiesen, dass seine schlechten Leistungen nur auf seine Faulheit zurückzuführen sind.",0
"ja, auf jeden fall. die lehrkraft sagt ja, dass er faul wäre, aber die Eltern führen es auf die Familie zurück, also eine stabile externale Attribution.",1
"(Fremdattribution, ",0
"wird so ein Kind sich später selbst motivieren,selbst kontollieren können und selber die Ursachen des eventuelen Mißerfolgs rausfinden(oder sich selbs dazu bekennen...das es z.B. nicht nur die Sache der fehlenden Begabung ist).",0
"Du hast gesagt, dass die Lehrerin Faulheit internal stabil attribuiert, allerdings würde ich das eher internal variabel sehen, da dies als mangelnde Anstrengung gesehen werden kann, oder?",1
Ja kann ich machen,0
"wenn michael diese sichtweise übernimmt wäre esfür ihn wesentlich vorteilhafter,da jeder eineneinfluss auf seine eigene anstrengung hat ",1
1. Lehrerin:,1
"Er attribuiert also internal stabil, oder? Also auf seine mangelnde Fähigkeit in diesem Fach",0
 das eigene Denken beeinflussen können.,1
variable Fremdattribution),1
"Die Lehrerin hingegen behauptet, es habe internal",1
"Okay danke, tschüss",0
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist , dass der Schüler nicht nur durch die Aussagen der Eltern beeinflusst wird, sondern auch durch die Aussage der Lehrerin, die meint, der Schüler sei faul",1
"Die Lehrerin wiederum meint, Michael sei schlichtweg faul und solle sich mehr anstrengen. ",1
Es wäre gut wenn Michael sich der Attribuierung seiner Lehrerin anschließen könnte,1
Relativierungen des Arguments:,0
"Du hast gerade geschrieben, dass der Schüler immer negativen Input erhält. Dem stimme ich vollkommen zu. Das Fach Mathematik ist für den Schüler von Anfang an ein rotes Tuch und ist durch die ständige negative Rückmeldung gemieden. Jedoch ist es wichtig, dem Schüler die Notwendigkeit des Faches für die Zukunft, und vor allem für seinen Abschluss aufzuzeigen.",0
Perfekt!,0
"Es ist eine Möglicheit, es kann aber nicht von einer zwingend notwenigen Regel gesprochen werden.",0
"Ein wichtiges Konzept, was man dabei beachten sollte, ist , dass auf das external vaiable sehr hohen wert gelegt wird",0
"Du hast gerade etwas gesagt, dem ich (nicht) zustimme, und zwar, dass die Attribuierung der Eltern die Selbstattribuierung des Schülers bestärkt. Ich denke die Fremdattribution der Lehrerin ist in Ordnung, da sie darauf aufmerksam macht, dass Anstrengung notwendig ist um Mathe zu bestehen, aber nicht besonders hilfreich, die Attribution der Eltern (der mangelnden Begabung für Mathe) zu widerlegen.",1
NICHT MIT DER ATTRIBUTIONSTHEORIE ERKLÄRBARE FALLINFORMATIONEN:,0
"Du hast gerade  gesagt, dem ich zustimme, und zwar mangelnde Anstrengung deutet auf mangeldes Vertrauen in die eigenen Fähigkeiten hin. Der Schüler ist schon von Anfang an voreigenommen, da er glaubt, dass er sowieso keine gute Note bekommt. Ich denke aber dass, auch wenn die Lehrerin gute Absichten hat, untergräbt die Motivation, indem sie es eine Mangel an Anstrengung zeigt. Es ist so, als ob der Schüler immer ""negativen"" Input bekommt. Aber andersseits erkenne ich an, dass zumindest die Lehrerin Aufmerksamkeit aud die Fähigkeiten lenkt",0
" variable Attribution, die durch mehr Lernen und Anstrengung auch veränderbar ist, und Michael sehr wohl zu besseren Leistungen im Stande ist.",1
"könnte auch variabel sein, weil die lehrerin am schluss bemerkt, dass es sich bei ihm anscheinend um faulheit handelt",1
variabel,1
oki also er ist schlecht in Mathe und bekommt mehrere fremdzuschreibungen also zu wenig anstrengung von der Lehrerin was beeinflussbar wäre und sein Vater sagt er ist einfach schlecht also wird ihm hier eine fähigkeit oder bessergesagt unfähigkeit zugeschrieben die ihn negativ beeinflusst,1
"Für euch zur Info: In den Reitern über dem Chat findet ihr den Fall, die Aufgabenbeschreibung und die Attributionstheorie. Im Chat scrollen könnt ihr, indem ihr das Scroll-Rad der Maus oder die linke Maustaste gedrückt haltet und die Maus dann in dem Chatfenster nach oben oder unten bewegt. Eine weitere Möglichkeit zum Scrollen ist, das Touchpad am Laptop mit zwei Fingern zu bedienen, wenn diese Funktion aktiviert ist. Falls ihr Fragen habt, könnt ihr sie jederzeit stellen.",0
"Seine Lehrerin dagegen glaubt, dass es sich um Faulheit handelt, attribuiert seine Leistung als internal-",1
"genau das meine ich. die fremdattribution könnte in eine andere richtung wirken und ihn dazu bringen, die faulheit abzulegen",0
"Es ist wichtig dass die schüler von dem lehrer gelobt und motiviert wird, dadurch dass die Kinder mehr lernen wollen und",0
"Ja das stimmt, dass seine eigenen Attributionen sich nicht wirklich aus dem Text erschließen lassen, dennoch würde ich behaupten, dass er sich durch die Lehrperson, aber auch durch seine Eltern (negativ) beeinflussen lässt - somit wäre es dann die Begabung und evlt die Faulheit/ Motivation.",1
Wie soll die Analyse jetzt aussehen? reicht das schon oder muss sie ausformuöliert werden oder so....?,0
"Die Lehrerin dagegen richtig,",1
2. die lehrerin ,1
internal,0
Perfekt!,0
"Dies demotiviert den Jungen, so dass seine Leistungen nicht besser werden. ",0
" stabile"" Klassifikation",0
Belege und Begründungen:,0
"Richtig, da stimme ich dir vollkommen zu! Die Eltern und deren Mentalität zum Lernen bzw. Bewältigen schwieriger Herausforderungen haben einen immensen Einfluss auf unsere Entwicklung. Ich hatte es so verstanden, dass die Lehrerin ihm nicht direkt sagt, er könne sich kaum verbessern. Vielmehr betont sie, dass er durch weitere Anstrengung und gezieltes Lernen seine Leistung verbessern könne (internal variabel, er kann auf die eigene Anstrengung durchaus Einfluss nehmen). Zumindest habe ich es so gelesen.",1
Für Michaels Noten könnten sowohl sein Attributionsmuster ,0
"Du hast gerade geschrieben, dass die Lehrerin sagte es wäre eine Ausrede von Michael. Sie schreibt ihm außerdem zu, dass er faul ist (Fremdattribution).",1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar dass die Reaktion der Lehrerin eine internale variable Attribution zur Folge hat. Somit müsste man aber an zwei Baustellen reagieren. EInserseits müssten die Eltern ihre Position aufweichen und das Kind ermutigen, mehr Energie hineinzustecken, um zu sehen ob sich etwas ändert und andererseits wäre damit der Forderung der Lehrkraft folge geleistet.",1
"Michael hat Schwierigkeiten in dem Fach Mathematik. Letztes Jahr hat er gerade so bestanden. Michael begründet seinen Misserfolg in Mathematik internal stabil, nämlich mit mangelnder Begabung. Dies führt dazu, dass er es aussichtslos sieht sich weiter anzustrengen. Unter genauerer Beobachtung sieht man, dass einerseits die Eltern, andererseits die Lehrkraft ihm seinen Misserfolg zuschreiben. Seine Eltern schreiben seinem Misserfolg in Mathematik external stabile Ursachen zu, nämlich, dass die ganze Familie schon immer unbegabt war. Michael übernimmt diese Ansicht, ist unmotiviert und nutzt das Verhalten seiner Eltern als Ausrede. Durch die Fremdattributionen seiner Eltern geht Michael nicht davon aus, die Schwierigkeit (Mathematik im neuen Schuljahr) bewältigen zu können. Die Lehrkraft hingegen interpretiert seinen Misserfolg internal variabel, als Faulheit",1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass die Mathelehrerin Frau Peters (Fremdattribution) Michael nahelegt, sich anzustrengen und mehr zu lernen, um die Prüfungen zu schaffen (internaler, variabler Faktor). Sie macht es also weniger von seiner Begabung, sondern von seiner eigenen Anstrengung abhängung.",1
durch eine positive fremdattribution durch die lehrerin ,1
"Und dann erzählt ihm sein Vater auch noch, daß er auch nur mit Abschreiben und spicken die Abschlusprüfung geschafft hat.",0
"Ja, das sehe ich auch so. Eigentlich sollte die Lehrerin Frau Weber günstige Attributionen finden, um ihren Schüler aufzubauen und zu motivieren und ihn nicht weiterhin in dem Glauben zu lassen, dass er in Mathe keine guten Leistungen erzielen kann. Bist du auch der Meinung, dass Michael Peters letztendlich besonders durch Fremdattributionen beeinflusst wird? Wenn seine Eltern und die Lehrerin ihn motivieren würden, wäre er sicherlich viel mehr bemüht, Mathe zu lernen und Erfolge zu erzielen.",1
"Du hast gerade geschrieben, dass du mir bei dem Punkt der Faulheit nicht zustimmst, dass kann ich verstehen, aber ich würde es in diesem Kontext eher als stabiles Persönlichkeitsmerkmal interpretieren. Trotzdem ist diese Fremdattribution der Lehrerin nicht hilfreich und ich denke es wäre besser, wenn sie den Begriff Faulheit durch Anstrengung ersetzen würde.",1
(Vererbung ist Internal),0
"Ich denke, dass dieser Michael aufgrund der Situation und den Aussagen seiner Familie davon ausgeht er sei für Mathe nicht begabt, ",0
(internal,1
Allerdings lässt das Verhalten des Vaters eine Veränderung nicht leicht zu.,0
- IST DIE LOKALITÄT DER ATTRIBUTION INTERNAL ODER EXTERNAL?,0
Die Lehrerin sollte weiterhin Michaels Faulheit bzw. den Zufall für seine Misserfolge verantwortlich machen.,1
Relativierungen des Arguments:,0
"Die Lehrern nennt nichts positiv. Sie meint Negativ, Michael sein Faul.",0
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass er selbst eher an Glück/Zufall zu glauben scheint und es wäre eine externale Attribution, wie du schon geschrieben hattest. Weiterhin könnte man davon ausgehen, dass es zusätzlich eine variable Attribution ist. Da er diese Anstrengung, (die von der Lehrerin bemängelt wird) verändern/beeinflussen kann, deswegen variabel.",1
In diesem fall geht es um internale,0
1.Hypothese zum Fall:,0
Belege und Begründungen:,0
" Und wenn jetzt irgendwas mathematisches auf mich zukommt, sage ich auch immer gleich schon im Voraus, dass ich in Mathe keine Leuchte bin!",0
"M. verliert bei seinen Eltern den Glauben an die eigenen Fähigkeiten, nur die Lehrerin hat die ""richtige"" Attributionsmethode zur Motivation.",1
aber ich habe mich so dumm gefühlt als ich deine mit meiner analyse verglichen habe,0
"variabel),",1
"die lehrerin:sagt er ist faul, ",1
wie könnte die lehrerin deiner meinunh nach besser reagieren?,0
"Genau und hinsichtlich seiner Denkweise zur Bewältigung würde ich sagen, dass er mit einer großen Unsicherheit in die schulische Zukunft blickt",0
Ich bin einverstanden,0
"Er sagt selbst er sei schlecht in Mathe und seine Lehrerin sagt ihm ja auch, dass er sich ziemlich anstrengen müsse um die Klasse zu schaffen. Zählt das dann zu Fremdattributierung?",1
FOLGENDE PUNKTE BEZIEHEN SICH NICHT AUF DIE ATTRIBUTIONSTHEORIE:,0
"Michael attribuiert seinen Misserfolg internal stabil, indem er seine mangelnde Begabung dafür verantwortlich macht. Dementsprechend ist er unmotivierter, da er nichts daran ändern kann. Diese Selbstattribuierung wird von der Fremdattribuierung der Eltern verstärkt oder sogar verursacht und übernommen. Diese erzählen von ihren schlechten Matheleistungen und deuten an, dass in der Familie eine Unfähigkeit in Mathe veranlagt ist. Unterstützender wäre eine variable Attribuierung durch Anstrengung oder Lernzeit gewesen oder das Anbieten von Nachhilfe. Die Mathelehrerin Frau Weber reagiert grundsätzlich gut, indem sie versucht, Michaels Misserfolg (internal) variabel durch Anstrengung zu begründen. Sie sagt, dass seine schlechten Noten mit seiner Faulheit und nicht mit fehlender Begabung zu tun haben. Problematisch könnte allerdings der Begriff „Faulheit“ hier sein und der Vorwurf, er würde nach Ausreden suchen. Das könnte eher als Kritik aufgefasst werden und demotivierend wirken, weil Faulheit nach einer stabileren Persönlichkeitseigenschaft klingt. Das Feedback könnte also durch die Art und Weise der Formulierung nicht richtig beim Schüler ankommen.",1
"Die Lehrerin dagegen richtig,",1
"Ich habe den Text gelesen, bist du bereit?",0
WEIL FOLGENDE FALLINFORMATION DAFÜR SPRICHT:,0
"Es sind definitiv mehrere Einflusspersonen im Spiel. Die Lehrerin fordert den S zwar, die Attribution auf die mangelnde Bemühung zurückzuführen. Andererseits bestätigt sie die Attribution auf die Begabung, so wie du gesagt hast. Ich finde deinen Vorschlag gut, dass die Lehrerin ihn deutlicher ermutigen sollte sich mehr zu bemühen oder ihm auch sagen, dass die Denke seiner Familie diesbezüglich keinen Sinn ergibt und ihn nicht fordert.",1
"der schüler michael peters geht von seiner ""mangelnden begabung"" aus,",0
"Eine neue Idee zu diesem Fall ist, dass die Lehrerin ihn im Grunde nicht demotiviert, weil er genetisch bedingt kein Mathe könne, sondern sie es als Ausrede betitelt, womit dies auch positiv auf ihn wirken könnte.",1
" Sie behauptet, dass die mangelnde Begabung eine Ausrede ist, und schiebt die schlechten noten auf seine Faulheit (internal",1
 Die Leherin meint er müsse sich mehr anstrengen.,1
"Die Person im Fallbeispiel attribuiert ihren Misserfolg internal stabil zeitlich, nämlich auf die mangelnde Begabung im Fach Mathe. Die Eltern verstärken diese Denkweise, da sie dem Kind zustimmen, sie seien auch nie Leuchten in Mathe gewesen. Die Eltern helfen demnach nicht, den Misserfolg zu bekämpfen. Es wäre sinnvoller, eine Nachhilfe zu organisieren. Die Lehrerin ist der Meinung, er begründet nur seine Faulheit, sie möchte ihn aber eher motivieren. Der Schüler könnte den Misserfolg auch mit der Aufgabenschwierigkeit begründen und so aus der internal stabilen Attribution rauskommen.",1
Außerdem weiß man von seiner Vorgeschichte ziemlich wenig!,0
"Es sind definitiv mehrere Einflusspersonen im Spiel. Die Lehrerin fordert den S zwar, die Attribution auf die mangelnde Bemühung zurückzuführen. Andererseits bestätigt sie die Attribution auf die Begabung, so wie du gesagt hast. Ich finde deinen Vorschlag gut, dass die Lehrerin ihn deutlicher ermutigen sollte sich mehr zu bemühen oder ihm auch sagen, dass die Denke seiner Familie diesbezüglich keinen Sinn ergibt und ihn nicht fordert.",1
"Doch, das Verhalten der Lehrerin ist positiv zu bewerten, ",1
" variable Attribution, die durch mehr Lernen und Anstrengung auch veränderbar ist, und Michael sehr wohl zu besseren Leistungen im Stande ist.",1
sorry ,0
Das klingt doch perfekt! ,0
 variablen Faktor der Anstrengung,1
(um mal die ganzen fachbegriffe zu benutzen:)),0
"Du hast gerade geschrieben, dass Frau Weber es internal variabel sieht und dem stimme ich auch ein wenig zu, da er sich auch ein bisschen mehrt anstrengen kann bzw sich Hilfe in Form von Nachhilfe suchen kann. Wie siehst du das?",1
Möchtest du sonst noch etwas anfügen ?,0
ja das denke ich auch,0
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar dass die Reaktion der Lehrerin eine internale variable Attribution zur Folge hat. Somit müsste man aber an zwei Baustellen reagieren. EInserseits müssten die Eltern ihre Position aufweichen und das Kind ermutigen, mehr Energie hineinzustecken, um zu sehen ob sich etwas ändert und andererseits wäre damit der Forderung der Lehrkraft folge geleistet.",1
Aber Michale wird keine Chance geboten auf eine Günstige Selbs,0
" sagen ihrem kind, dass sie auch schlecht in mathe waren und es demnach normal ist, wenn er auch schlecht in mathe ist.",0
Belege und Begründungen:,0
 fremdatribution aus.,0
"ist günstiger, da sie an seine Fähigkeit glaubtund sich mehr Erfolg durch mehr Anstrengung erhofft.",1
Ja,0
