message,epi
1.Hypothese zum Fall:,0
stabil),1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar dass sich dies auf stabile internale Ereignisse zurückführen lässt.",1
"Okay, Michael attribuiert internal stabil auf seine nicht vorhandene Begabung und ist dadurch vermutlich auch entmutigt sich für Mathe anzustrengen, was in ""Faulheit"" endet. Stimmst du da zu?",1
viel zu große beeinflussung der eltern,0
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist dass Michael scheinbar selbst langsam denkt, seine schlechte Leistung in Mathe sei internal stabil, was ein großes Problem wäre",1
"O. K. ich bin schon darauf gekommen, dass es sich doch um die internal ",1
seine eigene ,1
"Du hast gerade geschrieben, dass Michaels Eltern ihn in seiner Selbstattribution bestätigen. Das würde ich auch so sehen.",1
"resumee des ganzen ist,dass es 3 hauptursachen für michaels negative selbsteinschätzung in punkto mathe gibt: 1.die voreiligen und unüberlegten fremdeinschätzungen gerade von   den leuten,denen die meiste verantwortung für ihn (und sein   seeelisches befinden)gegeben wurde.",0
 stabil ,1
"Paderno, kannst du bitte kurz bestätigen du bist auch da?",0
stabiles Attributionsverhalten handelt,1
Lehrer können den Erfolg oder Misserfolg von Schülern beeinflüssen.,0
Er selbst führt seinen Misserfolg in Mathematik auf mangelnde Begabung zurück ,1
ja,0
Relativierungen des Arguments:,0
 Beide seiten argumentieren falsch.,0
Könnte auch sein aber für i.,1
Ebenso ist er nach seiner eigenen aussagen ziemlich faul und das ist meist auf fehlende motivation zurückzuführen,0
"Seitens der pädagogischen Kraft, kommt  keine positive Argumentation und Motivation,",0
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist  die Selbstattribution. Michael geht davon aus, dass Mathe einfach nicht sein Fach ist.",1
oder ob es für ihn trotzdem ein unbeliebtes Fach bleibt.,0
"In vielen Familien sind die Eltern beide berufstätig und können ihrem Kind nicht die gewünschte Aufmerksamkeit schenken, bzw. möchten ihre Zeit nicht mit ""Schulärger verschwenden"".",0
 Die Lehrerin versucht durch Fremdattribution,0
(internal ,0
stabile Attribution zurückzuführen,1
"die Fremdattribution der Eltern, die ihn in seinen Erklärungen noch unterstützen. ",0
"Ja, aber ich dachte es wäre eine Art zu sagen, dass es auch ein bisschen Pech ist, dass die Familie nicht Mathe begabt ist. Also eher extern (entwerder stabil: schon seit immer ist die Familie nicht Mathe begeister) oder variable (es könnte sich nicht bei dem Schüler evt in die Zulunft ändern).",0
 für Michael Peters auf die internal variable Anstrengung hinweist.,0
"Hallo, willkommen in der Chatumgebung. Seid ihr beide da?",0
"Eine neue Idee zu diesem Fall ist, dass die Reaktion der Lehrerin zum einen gut ist, da sie die Fremdattribution der Eltern entlarvt. Aber gleichzeitig geht sie dann davon aus, dass Michael faul ist. Sie fragt aber nicht nach anderen Ursachen. Das finde ich als Pädagogin äußerst schlecht.",0
internal/,1
"Vielleicht könnte man es so formulieren: Michael führt seine Probleme in Mathematik auf seine mangelnde Begabung, also eine internal stabile Ursache, zurück. Seine Eltern bestärken ihn durch eine ebensolche Fremdattribution in seiner Ansicht. Michael Mathematiklehrerin versucht ihn durch Reattribution davon zu überzeugen, die Probleme auf mangelnde Anstrengung, also eine internal variable Ursache, zurückzuführen. Michael blickt mit einer großen Unsicherheit in die schulische Zukunft und ist sich nicht sicher, ob er die Schwierigkeiten bewältigen kann.",1
"Also internal, oder?",1
"hier ist denke ich beides der fall: der schüler selbst erkennt, dass er in mathe keine leuchte ist, ",1
Um das ganze mal vllt. chronologisch zusammenzufassen.,0
"In der Attributionstheorie ist ""Begabung"" unter internal stabil.",1
 seine,1
 stabil,1
internal-,1
stabile Attribution,1
"Kuck dir mal Beispiel Asien an, das ist schon etwas kompliziert...",0
"aber ist der Misserfolg in mathe dann internal stabil, wenn er es auf seine Begabung zurückführt, oder external stabil, wenn man es auf die Aussagen der Eltern zurückführt? oder geht beides?",1
"Du hast gerade geschrieben, dass es sich nicht schnell ändern wird, damit gebe ich dir Recht. Also 'stabil'",1
"Weil sie versucht, seinen Misserfolg (internal) variabel durch Anstrengung zu begründen.",0
" unsere Familie ist schlecht in Mathe, deswegen bin ich auch schlecht.",0
stabile Ursache: mangelnde Begabung ist immer vorhanden,1
Damit hast du Recht.,0
 (internal,1
"Michael Peters ist ein Schüler mit Schwierigkeiten im Fach Mathe, die er zunehmend stabil-internal attribuiert (mangelnde Fähigkeit). Beeinflusst wird seine Selbstattribution dabei durch die stabil-internalen Fremdattributionen seiner Eltern (mangelnde Fähigkeit liegt in der Familie) und die variabel-externale Fremdattribution seiner Mathelehrerin (er strenge sich nicht genügend an). Beide Fremdattributionen beeinflussen nach der Attributionstheorie sein Lern- und Leistungsverhalten - schwächen und stärken also Michaels Glauben, mit der Situation umgehen zu können.",1
"Du hast gerade etwas gesagt, dem ich zustimme. Somit hätten wir die Erklärung gefunden.",0
internal,1
"Die Schwierigkeit der Hauptperson Michael ist, dass er keine guten Noten in Mathematik hat und diese seine Versetzung gefährden/gefährdet haben. Michael attribuiert seinen Misserfolg in Mathe internal stabil.  Stabil, weil das eine Fähigkeit darstellt und internal, weil es von Michael ausgeht. Michaels eigene Herangehensweise an Mathe ist demnach nicht förderlich für seinen Lernerfolg Michaels Eltern bestätigen Michael external in seiner ungünstige Selbstattribution. Unter anderem halten die Eltern sich und die ganze Familie für unbegabt in Mathe. Ein Reattributionstraining wäre interessant für die Lehrerin und die Eltern. Die Eltern sollten lernen Michael dabei zu unterstützen, Misserfolge auf variable Ursachen zurückzuführen",1
Forenwechsel ok,0
lol,0
*:),0
"Ja, sorry, war schon beim Lesen :D",0
Da Michael sein Mathedefizit auf seine mangelnde Begabung zurück-führt ,1
" zurück, die er als stabil und unveränderlich ansieht.",1
" die Begabung,",1
"ungünstig, da er nicht an Änderung glaubt. ",1
"Oder besser gesagt, ""musste"", da er ja nun in der zehnten Klasse ist.",0
da sie den Mißerfolg ,0
dass es sich Peters um internal,1
Relativierungen des Arguments:,0
"Weil er durch die Aussagen seiner Eltern gar nicht denkt, dass er besser sein könnte.",0
 Selbstattribution ist er sehr unmotiviert,1
Selbst-,1
"Vielleicht ist es in diesem Fall wirklich so, dass der Schüler eben keine grosse Begabung für mathe hat. ",0
  beides,1
" Eine ""zufällig"" schlechte Note, schlechte Fremdattribution und schon hat er den Salat... ;)",0
Die Lehrerein denkt er ist zu faul --> intern weil das ja seine Schuld ist,0
"Seine Lehrerin tut dies indem sie ihm klarzumachen versucht, dass seine Misserfolge intern variabel attribuiert sind. ",0
also das er seine Situation verändern kann,0
"Michael darf, um seine",1
"Zu der zweiten Frage: ich bin mir nicht sicher, ob er glaubt, die Schwierigkeit bewältigen zu können. Was denkst du darüber?",0
er hätte keine begabung zu mathe.,1
"Du hast gerade geschrieben, dass die Leistung internal und stabil attribuiert sind, dem stimme ich zu.",1
seine unbegabtheit in Mathe,1
also wenn man es auf die Attributionstheorie bezieht würde Micheal selbst seine schlechten Leistungen wohl als internal stabil ansehen oder?,1
"Wir sind zu der Erkenntnis gekommen, dass der Schüler seine Probleme sowohl internal stabil (mangelnde Begabung) als auch external stabil (schlechte Lehrerin) attribuiert. Leider unterstützen seine Eltern ihn in dieser Denkensweise.",1
- Michael und ,1
Relativierungen des Arguments:,0
"Auf der Ebene der Attributionstheorie,wird,dass hier als eine internale ",1
"Du hast gerade geschrieben, dass die Leistung internal und stabil attribuiert sind, dem stimme ich zu.",1
1.Hypothese zum Fall:,0
passt denke ich :),0
"Du hast gerade geschrieben, dass der Junge den Misserfolg wohl eher internal und stabil, statt external und variabel attribuiert. Dem stimme ich auf jeden Fall auch zu.",1
 stabile,1
". Sie sollten ihn motivierenzu lernen, denn dadurch kann man auch ohne Begabungbessere Noten schreiben.",0
"Denkst du, er denkt, er kann die Schwierigkeit beheben?",0
internal-,1
"Entschuldigung, ich vergesse immer den Titel",0
DIe Eltern sollten schon dazu ihren Sohn unterschtützen:,0
variabel) für die Ursache,0
"Eine einfache Fremdmotivation seiner Lehrerin, hat ihm gezeigt, dass es nicht nur auf die Begabung, ",0
"Ich denke, dass dieser Michael aufgrund der Situation und den Aussagen seiner Familie davon ausgeht er sei für Mathe nicht begabt, ",1
"Außerdem ist die Person internal stabil eingestellt, weil sie ihren Erfolg auf Begabung oder in diesem Fall nicht Begabung zurückführt. Es ist eine Tatsache, die sich nicht verändern lässt.",1
Er sagt er habe einfach keine Begabung dafür und das könne man auch nicht ändern,1
" vielleicht    versucht er damit auch nur, bei dem jungen zu erreichen, dass    seine selbstattr. nicht mehr so negativ ausfällt und er des-    halb nicht mehr denkt, dass er zu unfähig für mathe ist.",1
"Also zuerst würde ich sagen, dass seine Eltern ebenso wie seine Lehrerin keine Motivationshilfen sind. Seine Eltern sagen, dass er einfach nicht für die Mathematik gemacht ist und seine Lehrerin, dass er faul ist.",0
"Die Eltern haben M. durch ihre Reaktion vermittelt, dass er gar keine change hat in Mathematik gut zu sein, da es offensichtl. in seinen Genen liegt schlecht zu sein . ",0
" Sie behauptet, dass die mangelnde Begabung eine Ausrede ist, und schiebt die schlechten noten auf seine Faulheit (internal",0
Selbstattributation,1
und er wird von seinen Eltern nicht unterstützt es zu ändern.,0
Selbst-,1
Selbstattributation,1
"Für euch zur Info: In den Reitern über dem Chat findet ihr den Fall, die Aufgabenbeschreibung und die Attributionstheorie. Falls ihr Fragen habt, könnt ihr sie jederzeit stellen.",0
 stabile Att.,1
 zurückzuführen sein,1
 weil ist nur noch halbe stunde insg.,0
ok,0
1. Lehrerin: external ,0
und die ungünstige,1
"Der Schüler wird auf jeden Fall schon mal von den Eltern schlecht fremdattribuiert, das sie ihm gar nicht zutrauen, in Mathe eine grundsätzliche Begabung für gute Noten zu haben.",0
Wollen wir mit Forum gelb weitermachen?,0
"Besser hätte ich es nicht sagen können, nochmals Dankeschön !",0
  die er auf die Mangelnde Begabung schiebt.,1
stabil,1
variabel,0
"selbstsattributtation variabel,",1
 internal ,1
 seine,1
"Hallo, willkommen in der Chatumgebung. Bitte entschuldigt die technischen Schwierigkeiten!",0
"Ich bewerte die Aussage ""Schrecken der Mathelehrer"" als eine externale stabile Attribution, was eine besonders ungünstige Strategie ist",0
" zurück, die er als stabil und unveränderlich ansieht.",1
FOLGENDE PUNKTE BEZIEHEN SICH NICHT AUF DIE ATTRIBUTIONSTHEORIE:,0
Dachte mal das könnte mangelnde Begabung bedeuten,1
- internal,1
"c)Michael muss wissen,dass seine negative Einstellung",1
Michael Peters ist nur zu faul in dem Fall Mathematik.,0
 an daher ist nich davon auszugehen,1
Relativierungen des Arguments:,0
dann zu den Eltern,0
okay gut,0
wenn jemand gar nichts macht es ist schwirig etwas zu erreichen,0
"Aber M. sieht sich selbst doch gar nicht als Versager, er gibt doch nur wieder, was alle anderen von ihm halten! ",1
okay ich schreibe das mal alles zusammen,0
1.Hypothese zum Fall:,0
ich stimme zu,0
Kein Text,0
"Denkst du, dass er mit seinen Schwierigkeiten fertig wird?",0
Ja,0
In Mathe muss man logisch vorgehen um eine Lösung zu erhalten und das fördert dieses Denken.,0
 den Fremdatributionen anschließt.,1
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist  die Selbstattribution. Michael geht davon aus, dass Mathe einfach nicht sein Fach ist.",1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist",0
"Die Schwierigkeit der Hauptperson Michael ist, dass er keine guten Noten in Mathematik hat und diese seine Versetzung gefährden/gefährdet haben. Michael attribuiert seinen Misserfolg in Mathe internal stabil.  Stabil, weil das eine Fähigkeit darstellt und internal, weil es von Michael ausgeht. Michaels eigene Herangehensweise an Mathe ist demnach nicht förderlich für seinen Lernerfolg Michaels Eltern bestätigen Michael external in seiner ungünstige Selbstattribution. Unter anderem halten die Eltern sich und die ganze Familie für unbegabt in Mathe. Ein Reattributionstraining wäre interessant für die Lehrerin und die Eltern. Die Eltern sollten lernen Michael dabei zu unterstützen, Misserfolge auf variable Ursachen zurückzuführen",1
Könnte auch sein aber für i.,1
"Du hast gerade geschrieben, dass der Junge den Misserfolg wohl eher internal und stabil, statt external und variabel attribuiert. Dem stimme ich auf jeden Fall auch zu.",1
das mit dem anstregen der Lehrer wäre ja internal variabel oder,0
"Das Hauptproblem ist die internal stabile Attribution seines Misserfolgs. Der Schüler macht diesen Misserfolg im Fach Mathematik an der mangelnden Begabung fest, dies bringt ihn scheinbar in eine aussichtslose Position bezüglich weiteren Anstrengungen und Motivation (Zeile 56f). Außerdem stärken seine Eltern seine Wahrnehmung und sein Selbstbild und sind letztendlich ausschlaggebend für seine schlechte Matheleistung. Somit tragen die Eltern zu einer ungünstigen Fremdattribution bei.",1
Der Schüler Michael ist auf alle Fälle schlecht in Mathematik.,0
"Michael hat Schwierigkeiten in dem Fach Mathematik. Letztes Jahr hat er gerade so bestanden. Michael begründet seinen Misserfolg in Mathematik internal stabil, nämlich mit mangelnder Begabung. Dies führt dazu, dass er es aussichtslos sieht sich weiter anzustrengen. Unter genauerer Beobachtung sieht man, dass einerseits die Eltern, andererseits die Lehrkraft ihm seinen Misserfolg zuschreiben. Seine Eltern schreiben seinem Misserfolg in Mathematik external stabile Ursachen zu, nämlich, dass die ganze Familie schon immer unbegabt war. Michael übernimmt diese Ansicht, ist unmotiviert und nutzt das Verhalten seiner Eltern als Ausrede. Durch die Fremdattributionen seiner Eltern geht Michael nicht davon aus, die Schwierigkeit (Mathematik im neuen Schuljahr) bewältigen zu können. Die Lehrkraft hingegen interpretiert seinen Misserfolg internal variabel, als Faulheit",1
"variable Ursachen, so dass er durch größere Anstrengungen bessere Leistungen erzielen wird.",0
Also ich würde es als finale Erklärung nehmen und nichts mehr ergänzen wollen.,0
" Dann merkt er vielleicht, dass er doch nicht so schrecklich unbegabt sein muss.",0
"Du hast gerade etwas gesagt, dem ich (nicht) zustimme, und zwar dass es eine externale ist. ich glaube doch, dass es internal ist, da es sich hierbei um die ""eigene ""fähigkeit/ begabung"" handelt",1
 Dies ist eine internal,1
"Michael attribuiert seinen Misserfolg internal stabil, indem er seine mangelnde Begabung dafür verantwortlich macht. Dementsprechend ist er unmotivierter, da er nichts daran ändern kann. Diese Selbstattribuierung wird von der Fremdattribuierung der Eltern verstärkt oder sogar verursacht und übernommen. Diese erzählen von ihren schlechten Matheleistungen und deuten an, dass in der Familie eine Unfähigkeit in Mathe veranlagt ist. Unterstützender wäre eine variable Attribuierung durch Anstrengung oder Lernzeit gewesen oder das Anbieten von Nachhilfe. Die Mathelehrerin Frau Weber reagiert grundsätzlich gut, indem sie versucht, Michaels Misserfolg (internal) variabel durch Anstrengung zu begründen. Sie sagt, dass seine schlechten Noten mit seiner Faulheit und nicht mit fehlender Begabung zu tun haben. Problematisch könnte allerdings der Begriff „Faulheit“ hier sein und der Vorwurf, er würde nach Ausreden suchen. Das könnte eher als Kritik aufgefasst werden und demotivierend wirken, weil Faulheit nach einer stabileren Persönlichkeitseigenschaft klingt. Das Feedback könnte also durch die Art und Weise der Formulierung nicht richtig beim Schüler ankommen.",1
Die schechten Ergbnisse liegen laut dem Vater wohl in der Familie,0
"Die Lehrerin hingegen behauptet, es habe internal",0
 Stabile,1
"Und es wird nur internal stabil begründet, was es so aussehen lässt als sein an der Situation nichts zu ändern",1
"dazu kommt, dass die fremdattribution durch die lehrerin nicht wirkt wie sie es sich erhofft, da sie schlehct formuliert.",0
 stabile,1
stabil sind.,1
"Außerdem ist die Person internal stabil eingestellt, weil sie ihren Erfolg auf Begabung oder in diesem Fall nicht Begabung zurückführt. Es ist eine Tatsache, die sich nicht verändern lässt.",1
stabile gründe zurück,1
stabile Attribution zum tragen.,1
"selbstsattributtation variabel,",1
"Michael attribuiert seinen Misserfolg internal stabil, indem er seine mangelnde Begabung dafür verantwortlich macht. Dementsprechend ist er unmotivierter, da er nichts daran ändern kann. Diese Selbstattribuierung wird von der Fremdattribuierung der Eltern verstärkt oder sogar verursacht und übernommen. Diese erzählen von ihren schlechten Matheleistungen und deuten an, dass in der Familie eine Unfähigkeit in Mathe veranlagt ist. Unterstützender wäre eine variable Attribuierung durch Anstrengung oder Lernzeit gewesen oder das Anbieten von Nachhilfe. Die Mathelehrerin Frau Weber reagiert grundsätzlich gut, indem sie versucht, Michaels Misserfolg (internal) variabel durch Anstrengung zu begründen. Sie sagt, dass seine schlechten Noten mit seiner Faulheit und nicht mit fehlender Begabung zu tun haben. Problematisch könnte allerdings der Begriff „Faulheit“ hier sein und der Vorwurf, er würde nach Ausreden suchen. Das könnte eher als Kritik aufgefasst werden und demotivierend wirken, weil Faulheit nach einer stabileren Persönlichkeitseigenschaft klingt. Das Feedback könnte also durch die Art und Weise der Formulierung nicht richtig beim Schüler ankommen.",1
"Er könnte ja auch sagen, dass er die Zeit bis zum nächsten Schuljahr nutzt, um sich besser auf Mathe vorzubereiten, z. B. in den Sommerferien Nachhilfe zu nehmen. ",0
"Man beeinflusst damit auch die Selbstattribution,",1
"Hallo Taranto, dein*e Lernpartner*in kommt auch gleich. Warte bitte einfach so lange und mach Pause.",0
1.Hypothese zum Fall:,0
d.h. er beruft sich auf seine mangelnde Begabung.,1
"Vielleicht könnte man es so formulieren: Michael führt seine Probleme in Mathematik auf seine mangelnde Begabung, also eine internal stabile Ursache, zurück. Seine Eltern bestärken ihn durch eine ebensolche Fremdattribution in seiner Ansicht. Michael Mathematiklehrerin versucht ihn durch Reattribution davon zu überzeugen, die Probleme auf mangelnde Anstrengung, also eine internal variable Ursache, zurückzuführen. Michael blickt mit einer großen Unsicherheit in die schulische Zukunft und ist sich nicht sicher, ob er die Schwierigkeiten bewältigen kann.",1
" Das liegt zum einen darin, dass er seinen Misserfolg durch eigene Unbegabung rechtfertigt",1
"Teilweise selbst, da er sagt Mathe sei nicht sein Ding.  ",1
"hier ist denke ich beides der fall: der schüler selbst erkennt, dass er in mathe keine leuchte ist, ",1
"Ich denke,dass wir mit dem 1. Teil und der Aufzählung der Aspekte schon alles haben.",0
"Außerdem ist die Person internal stabil eingestellt, weil sie ihren Erfolg auf Begabung oder in diesem Fall nicht Begabung zurückführt. Es ist eine Tatsache, die sich nicht verändern lässt.",1
"-Nein, er und ",1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass er seine Leistungen internal und stabil attribuiert.",1
"Das stimmt. Wir sind uns aber einig, dass es von Nachteil für ihn ist, dass er seine Misserfolge auf die eigene mangelnde Begabung zurückführt. Für ihn macht es so nämlich keinen Sinn sich weiter anzustrengen. Er denkt ja er ist unbegabt für Mathe und es wird sich nichts ändern. Das wird hier ja noch durch die Fremdattribution der Eltern bestärkt.",1
"Ich finde auf eine Stabile Ursache, weil immer auf die Charakteristika der Personen zurückgegriffen wird: ""Das ist nun mal so, wir sind keine Leuchten, ich war schon so in meiner Kindheit...""",1
"Hallo, willkommen in der Chatumgebung.",0
"Schöne DIskussion, danke dir :-)",0
Das finde ich gut. Welche Unterpunkte meinst du?,0
Also Selbstattribution: Nicht begabt,1
"Es ist eine Selbstattribution,",1
ich finde die lehrerin macht es sich auch ein bißchen zu einfach.,0
"Die Hauptperson sieht ihre Fähigkeiten und Begabungen im Fach Mathe als unzureichend und bringt diese Erklärung mit dem seiner Eltern in Verbindung, welche ebenfalls das Fach Mathe wenig erfolgreich bestritten. Zusätzlich sieht die Person starke Diskrepanzen im erfolgreichen bestehen der nächsten Klassestufe.",1
"Du hast gerade geschrieben, dass diese Attribution internal und stabil ist. Dies sehe ich genauso. Durch die Reaktion der Eltern wird diese Zuschreibung nur noch weiter verstärkt.",1
"stabile Attribution handelt, weil es ja nicht darum geht ob m. wirklich in Mathe schlecht ist, sonern darum was er denkt. ",1
1.Hypothese zum Fall:,0
"Es ist eine Selbstattribution,",1
Sollen wir mit den schwierigkeiten der hauptperson beginnen?,0
 Auch sein Vater hätte nicht nur einfach sagen sollen er war auch schlecht in Mathe.,0
s*,0
Ich revidiere und stimme dir zu.,0
"Er attribuiert also internal stabil, oder? Also auf seine mangelnde Fähigkeit in diesem Fach",1
"stabil, das läge in der Familie, da könne man halt nix machen.>>>sehr demotivierend für M.!!",0
"Sollen wir vielleicht eine Lösung besprechen, welche einer von uns dann abschließend hier reinschreibt?",0
"Glaubt die Person, diese Schwierigkeit bewältigen zu können? Welche Gründe und Faktoren sind für diese Schwierigkeit ausschlaggebend? Unter berücksichtigung der Gedanken und Aussagen des Schülers, gehen wir davon aus, dass er die Schwierigkeiten nicht bewältigen wird. Die ausschlaggebenden Faktoren und Gründe hierfür sind in erster Linie internal. Unabhängig davon, ob der Schüler über eine Begabung oder nicht verfügt, schlägt die Variabel Anstrengung gegen Null. Es scheint, dass er von Grund auf keine Motivation verspürt, sich anzustrengen, was mit einem hohen Arbeitsaufwand verbunden wäre. Die Aussagen seiner Eltern bestärken den Jungen in seinem Glauben und Verhalten, dass es zwecklos sei. Einzig die Lehrerin stellt ihn als faul dar, doch der darauffolgende Text zeugt davon, dass er gespannt ist, wie es laufen wird, was unserer Ansicht nach mehr  nach einem ‘Ich lasse es einfach auf mich zukommen‘ kling und nicht darauf hinweist, dass er aktiv etwas an seinem Zustand verändern wird, sondern wie bisher weiter handeln.",1
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist dass die Lehrerin einen neuen Gedanken ins Spiel bringt: Sie weist ihren Schüler darauf hin, dass seine Leistung auch von seiner Anstrengungsbereitschaft abhängig sei ( es also internal variable Einflussfaktoren gibt)",0
auf mangelnde Begabung,1
" zurück, die er als stabil und unveränderlich ansieht.",1
"Du hast gerade geschrieben, dass beide ihren Misserfolg stabil internal attribuieren. Dem stimme ich zu, sie denken sie seien nicht begabt.",1
"Michaels Schwierigkeit kann durch seine ungünstige internal stabile Attributionsmuster erklärt werden, die auch durch Fremdattribution bestätigt wird.",1
Dann mach ich mcih mal an MATHE,0
"Das mit der Vererbung ist so eine Sache. Ich glaube räumliches Vorstellungsvermögen wird tatsächlich vererbt und natürlich spielt auch die Begabung eine Rolle. Allerdings nicht zu 100%. Und selbst wenn sich die Leistung zu 99% auf Begabung und zu 1% auf Anstrengung begründen ließe, würde es sich lohnen, die 1% Anstrengung zu fördern. Ich denke jedoch dass es eher so 50% sind.",0
Der Schüler zeigt stark internal,1
-> extrem ungünstig,0
Also wie würdest du es formulieren?,0
 selbstattr.,1
"Und die engstirnige Ansicht seiner Eltern ist damit widerlegt, wuhu :D",0
"magelnde Begabung kann durch lernen und Übung relativiert werden, das heißt sie ist nur eine Ausrede für Misserfolg",0
*Aber im Prinzip deinen Standpunkt anders deuten kann/mehrere mögliche Interpretiationen. Doch das stimme ich dir doch zu :D,0
okay,0
genau,0
(bzw. variabel),0
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist, dass andere Bezugspersonen seine schlechten Leistungen nicht auf Anstrengung beziehen, wie die Lehrerin es tut, sondern auf fehlende Begabung. Somit könnte seine Selbstattribuierung zum Teil aus der Fremdattribuierung seiner Eltern zu resultieren.",1
stabil ,1
 Also seine mathematische Unbegabtheit kann nicht ins Gegenteil verändert werden,1
 external ,0
"Michael hat Schwierigkeiten im Fach Mathe und führt dies auf seine fehlende Begabung zurück, indem er sagt, dass Mathe 'einfach nicht sein Fach sei'.",1
elbstattribution entstanden ist?,1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass der Schüler Michael die Ursache für den mangelnden Erfolg in Mathematik internal stabil attribuiert",1
 Also seine mathematische Unbegabtheit kann nicht ins Gegenteil verändert werden,1
 internal,1
"Wenn alles klar ist, dann könnt ihr jetzt mit dem Lesen des Falls und danach mit eurer Diskussion beginnen. Bitte verwendet dabei nach Möglichkeit das Halbsätze-Tool. Ihr habt 30 Minuten Zeit.",0
stabile ,0
Okay lesen wir erstmal und dann wenn wir fertig sind die Aufgabe?,0
dass es sich Peters um internal,1
Ist das eure gemeinsame Analyse und seid ihr beide einverstanden oder wollt noch etwas ergänzen?,0
 auf die selbstattr. beobachten.,1
Super danke für die Zusammenfassung! Eine reicht oder?,0
nochmal überlegen ob's wirklich external ist ,0
Ja damit bin ich einverstanden,0
"Auch wenn er erblich vorbelastet ist, kann er trotzdem mehr Mühen und arbeitsaufwand in der mathezeigen.",0
 und hat somit den Eltern auch keine Verbesserungsmöglichkeiten vorgeschlagen.,0
Der Schüler sieht seine Matheleistungen internal,1
" Michael stellt lediglich das Ereignis dar. Er macht nicht klar, worin er die Ursachen sieht.",0
damit er von internal stabil zu internal variabel wechselt,1
Michaels Attribution ist external und stabil würde ich sagen.,1
"Außerdem besteht die Gefaht, dass wenn er eine Aufgabe an der Tafel nicht lösen kann dieses ihn, durch die Reaktion der mitschüler, noch mehr deprimiert.",0
einerseits auf die Schwäche seiner Eltern in Mathe zurück und sieht daher seine schlechten Leistungen als vererbt an. ,1
 variabel,0
"variabler Faktor), ",0
"Eine neue Idee zu diesem Fall ist, dass die Mathe Lehrerin die auch keine Hoffnung in dem Sohn sieht ein Faktor spielt variabel-external negativ Fremdattributiert da sie ihm die Faulheit des Vaters zuspricht anstatt ihn zu motivieren",0
Relativierungen des Arguments:,0
"Kannst du mir genauer erklären, was du damit meinst, dass  auf das external variable sehr hohen Wert gelegt wird ?",0
  beides,1
"""Mathe einfach nicht mein Fach ist""",0
"Ja das denke ich. Die Fremdattribution durch die Eltern müsste positiver sein und nicht so demotivierend für den Schüler. So hat er ja erst recht keinen Anreiz, sich anzustrengen.",0
"das wäre doch dann eine internale stabile attribution. dann könnte re mit dem thema leichter abschließen, aber sich wohl kaum noch verbessern",1
stabil ,1
internal/,1
"Michael gerät damit aber in einen Konflikt, denn sie stempelt seine Eltern als faul ab",0
"Womit er ja eigentlich die Variable Zufall ins Spiel bringt, und der Ausgang einer Prüfung wohl doch nicht soviel mit seiner Begabung zu tun haben dürfte.",0
"Ja, also ich hätte jetzt gesagt, dass der Schüler hat ja im Fach Mathe seit mehreren Jahren Probleme und macht diese an seiner Begabung fest, also Internal stabil",1
"davon überzeugt, dass er aufgrund mangelnder Begabung keinen Einfluss auf seine Leistung hat.",1
Misserfolg führt er auf mangelnde Begabung zurück;,1
"Na er sieht dass er mangelnde Begabung hat, ist daher ja nicht mehr bemüht sich anzustrengen oder zu ändern.",1
Michaels stabile ,1
Zu ihm selbst:Er sieht als ursache seines Misserfolges auch ein internal ,1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar das er seine Misserfolge nicht ignorien sollte",0
 seiner Eltern in diesem Glauben noch unterstützt.,0
Michael wird im Laufe der Zeit noch seine Begabungen kennenlernen.,0
"Du hast gerade etwas gesagt, dem ich zustimme. Somit hätten wir die Erklärung gefunden.",0
"Okay, ciao Bremerhaven!",0
"Die Lehrerin sagt ihm in extremster Form, wie sehr er sich anstrengen müsste, um die Schule überhaupt noch zu schaffen, die Eltern reden ihm ein, dass seine Leistungen in Mathe ohnehin unabänderlich schlecht seien.",0
" eigene mangelnde Begabung zurückgeführt,",1
Könnte auch sein aber für i.,1
förderung bringt bei kindern mit unterschiedlichem ausgangstalent gut ergebnisse,0
Doch dieses Teilgebiet kam vielleicht noch nicht dran.,0
Eine neue Idee zu diesem Fall ist die lokalität,0
"es wäre für den Schüler mit Sicherheit leichter gute Noten zu schreiben, wenn er Unterstützung sowohl in der Schule als auch zu Hause bekäme!",0
Kommt nun bitte zum Ende und formuliert die gemeinsame Erklärung.,0
" stabile Attribution,",1
Relativierungen des Arguments:,0
2.)selbstatribution von peter,1
"er muss die Anstrengung richtig dosieren, um das nächte jahr zu schaffen,.",0
"Er muss daran denken, dass seine Misserfolge nicht STABIL sondern variabel sind. Es ist also nciht von vornherein klar, dass er wieder versagt. Wenn er für eine Klausur viel lernt, kann er sich natürlich verbessern.",0
Bitte kommt nun zusammen zu einer Erklärung und schreibt die gemeinsame Analyse am Ende in den Chat.,0
