message,epi
"Du hast gerade geschrieben, dass wir die selbstattribution bis jetz vergessen haben. Ich glaueb bei michael handelt es sich um eine external stabile motivation",0
ICH VERMUTE FOLGENDE ATTRIBUTION IN DIESEM FALL:,0
"Wenn michael es schafft, seine schlechten Leistungen als internal variabel auf seine Anstregnung zu attribuieren, dann kann ihn das für die zukunft motivieren, besser in mathe zu werden",1
aber ich glaube das beides eine rolle spielt,0
 external,1
Michael führt seine schlechten Mathenoten ,1
(ein bischen auch variabel,0
"Michael scheint seine Misserfolge in Mathe internal und stabil zu attribuieren. Er sieht seine Fähigkeiten in Mathe als Ursache für seine schlechten Leistungen. Diese Selbstattribution wird gestützt von der Fremdattribution seiner Eltern, die auch seine Fähigkeiten als Ursache sehen. Die Fremdattribution seiner Lehrerin sieht anders aus, sie attribuiert seine schlechten Leistungen internal und variabel, nämlich auf seine (fehlende) Anstrengung. Mit seiner bisherigen Selbstattribution wird Michael sich kaum aus seiner Situation lösen können, da er sie als gegeben und nicht veränderbar ansieht. Eine höhere Anstrengung seinerseits ist somit auch nicht zu erwarten. Das Attributionsmuster seiner Lehrerin würde ihm zugute kommen, da er dann überhaupt erst eine Möglichkeit sieht, etwas zu verändern. Dieses Muster sollte daher Michael selbst und zudem auch seinen Eltern nahegebracht werden, damit der Wandel in der Attribution nicht nur aus Michael selbst kommt, sondern auch von seinen Eltern unterstützt wird.",1
2. Eltern sind external ,0
Vielleicht hat sie recht und macht ihm keine falschen hoffnungen die später eine Enttäuschung bringen würden,0
Michael führt seine schlechten Mathenoten ,1
Gut. Somit haben wir das Reattributionstraining auch erwähnt!,0
"Er hat es ""noch geschafft"", ",0
"Von Seiten der Lehrerin fehlt das pädagogische Verständis für den Schüler. Sie unterstellt ihm, dass er faul sei - ohne genauere Hintergründe zu kennen.",0
"Du hast gerade geschrieben, dass er sich wahrscheinlich nicht so viel Mühe gibt, weil er schon denkt, dass es an seinem fehlenden Talent liegt. Das sehe ich auch so. Ich bin der Meinung, dass er seinen Misserfolg internal variabel attribuieren sollte, damit er die Ursache für seine schlechten Noten in seiner niedrigen Anstrengungsbereitschaft sucht, sofern wir davon ausgehen, dass er sich momentan nicht so sehr anstrengt.",1
(--> Misserfolge werden auf,1
"Meiner Meinung nach sollte Michael eher den Tipp der Lehrerin befolgen, da sie die Fachkompetenz besitzt",0
FÜR DIESEN FALL RELEVANTE BEGRIFFE DER ATTRIBUTIONSTHEORIE:- GEHT DER ATTRIBUTION EIN ERFOLG ODER EIN MISSERFOLG VORAUS?,0
"Eine neue Idee zu diesem Fall ist zu schauen, wie der Junge in den nächsten Jahren damit umgehen wird. Sein bisheriges Attributionsmuster wird ihn wohl kaum dazu bewegen, viel für Mathe zu arbeiten und sich somit immer wieder selbst bestätigen.",1
Die lehrerin versucht Michael ein bißchen Druck zu machen um aus ihm etwas meht herauszuholen und mit dem Erfolg des lernens zu motivieren.,0
Dazu läßt er sich von negativen Fremdattributionen zu sehr beeinflussen.  ,0
Relativierungen des Arguments:,0
UNTER ATTRIBUTIONEN VERSTEHE ICH:,0
"Dass sie sagen, sie hätten gute Noten schreiben können durch Anstrengung",1
"Interessant is auch, wie du schon gesagt hast, wie Fremdattribution in diesem Fall von statten geht. Die Eltern attribuieren seine Probleme durch internal-stabile Faktoren, wie der Begabung. Ich würde eventuell sogar soweit gehen zu sagen, seine Eltern sehen dies als genetische Veranlagung. Die Lehrerin allerdings versucht, Michael dahin zu bewegen, dass er seine schlechte Leistung in Mathematik internal-variabel seiner Anstrengung zuschreibt. Laut 52 ist es ja günstig, Misserfolge auf variable Ursachen wie Anstrengung zurückzuführen.",1
"Eine neue Idee zu diesem Fall ist, dass internal variable Gründe bestehen wie zb, dass er Schwierigkeiten hat sich und seinen Körper zu akzeptieren und andere Prioritäten im Leben hat außer Schule zb seine Peergroup",0
"Du hast gerade geschrieben, dass der Schüler die Situation nicht bewältigen kann, da er von seinem Umfeld genau dies suggeriert bekommt. Dem stimme ich teilweise zu. Hört der Schüler auf sein Umfeld, was ganz den Anschein macht, ist es fast unmöglich das nächste Schuljahr zu schaffen, da die ""Anstrengung"" keine bedachte Option ist. Aber",1
 dafür verantwortlich ist.,1
"Und er eine positive Aussage am Ende des Textes macht, in dem er schreibt dass er es schon letztes Jahr geschafft hat und mal schauen was dieses Jahr passiert",0
Misserfolg,1
Wie lang noch?,0
" Er hofft auf sein Glück und läßt das neue Schuljahr auf sich zukommen, ohne irgendwelche Maßnahmen zu ergreifen.",1
"- Michael attribuiert selbst, ",0
"EIN MIßERFOLG, DA DAS KIND DENK SEINE ELTERN ""WAREN NICHT GUT""IM MATHE  UND LEBEN TROZDEM WARUM SOLL ICH MIR DANN SO VIELE GEDANKEN MACHEN WIE ICH ES WEITER MACHEN SOLL",1
ein Misserfolg: letzte Klasse gerade noch geschafft,1
"Dass sie sagen, sie hätten gute Noten schreiben können durch Anstrengung",1
Ja,0
"Die Hauptperson hat Probleme mit dem Fach Mathe und wird durch seine Mathelehrerin sowie den Eltern negativ attributiert. Er selbst sagt aus das ihm Mathe nicht liegt und daraus ist eine Lernbereitschaft nicht zu erkennen. Das neue Schuljahr wird für Ihn eine Herausforderung, da er das Alte grade so geschafft hat und Mathe immer noch eine Schwierigkeit für Ihn bereitet.",1
"Eine neue Idee zu diesem Fall ist aber auch, dass der Junge am Ende doch eher davon ausgeht, dass er es nicht schaffen wird. Zumindest lässt der Wortlaut vom letzten Satz darauf schließen. Meiner Meinung nach ist er nämlich doch davon überzeugt, dass seine Fähigkeit zu lernen rein von seiner angeborenen Begabung abhängt und, dass Anstrengung nur eine sekundäre Rolle für ihn spielt. Hieran sieht man finde ich sehr schön, dass der Schüler und seine Familie im Gegensatz zur Lehrerin den Erfolg in dem Fach anders begründen.",1
"Es ist bewiesen, dass Menschen unterschiedlich begabt sind",0
"Ah, super, dann geht ja alles :)",0
Seid ihr beide mit eurer Erklärung einverstanden?,0
"Könnte man dann also sagen, er hat eine internale stabile Attribution (oder er und seine Eltern gehen zumindest davon aus), obwohl es genauso gut einfach eine internale variable Attribution sein könnte, weil er sich vielleicht einfach nur etwas mehr anstrengen muss?",1
"Ich hab dem nichts mehr hinzuzufügen. :) Hat mich sehr gefreut, liebe/r Parma :)",0
"Du hast gerade geschrieben, dass der Schüler die Situation nicht bewältigen kann, da er von seinem Umfeld genau dies suggeriert bekommt. Dem stimme ich teilweise zu. Hört der Schüler auf sein Umfeld, was ganz den Anschein macht, ist es fast unmöglich das nächste Schuljahr zu schaffen, da die ""Anstrengung"" keine bedachte Option ist. Aber",1
"Aha, das finde ich einen super Vorschlag, den würde ich ergänzen, und zwar dass man ihm auch die Gründe gibt, warm er sich nicht beeinflussen lassen soll. Man könnte ihn ganz konkret darüber aufklären, wie sich Fremdattribution die internal und stabil ist auf jemanden auswirken und welche Vorteile es hat, eine internal variable Attribution zu haben.",1
Wenn der Schüler sehr inteligent ist kann er besser Mathe.,0
oder fällt euch noch irgenwas anderes zu einem der fälle ein?,0
Relativierungen des Arguments:,0
 Selbstattribution ist er sehr unmotiviert,0
das ist eine internale ,0
 external,1
(--> Misserfolge werden auf,1
"Michaels Problem ist, dass er seine schlechte Mathe-Leistung internal-stabil attribuiert und auf mangelnde Begabung zurückführt. dies ist beeinflusst durch die internal-stabile Attribution seiner Eltern , die meinen, dass die gesamte Famiie vn Natur aus schlecht in Mathe sei. Zudem hat seine Lehrerin eine internal-variable Attribution und hält Michael für faul, was ebenfalls zu seiner schlechten Motivation beiträgt, da es besser wäre ihm eine external-Variable Ursache für seinen Misserfolg zu vermitteln.",1
variabel,0
 (welche er nätürlich nicht dem ZUfall zuschieben darf) hat er dann auch mehr Motivation für weitere Gute NOten zu lernen,1
man kann michaels verhalten verstehen.er möchte seine matheschwäche irgendwie entschuldigen.,0
"Aber er meint, dass er dennoch gespannt auf das nächste Schuljahr sei, was eine unterschwellige Mitivation darstellen kann. Das kann man aber so und so interpretieren glaube ich. Was meinst du?",0
"Michael hat Schwierigkeiten in dem Fach Mathematik. Letztes Jahr hat er gerade so bestanden. Michael begründet seinen Misserfolg in Mathematik internal stabil, nämlich mit mangelnder Begabung. Dies führt dazu, dass er es aussichtslos sieht sich weiter anzustrengen. Unter genauerer Beobachtung sieht man, dass einerseits die Eltern, andererseits die Lehrkraft ihm seinen Misserfolg zuschreiben. Seine Eltern schreiben seinem Misserfolg in Mathematik external stabile Ursachen zu, nämlich, dass die ganze Familie schon immer unbegabt war. Michael übernimmt diese Ansicht, ist unmotiviert und nutzt das Verhalten seiner Eltern als Ausrede. Durch die Fremdattributionen seiner Eltern geht Michael nicht davon aus, die Schwierigkeit (Mathematik im neuen Schuljahr) bewältigen zu können. Die Lehrkraft hingegen interpretiert seinen Misserfolg internal variabel, als Faulheit",1
Peters Problem: Er schreibt schlechte Noten in Mathe und denkt er könne nichts daran ändern. Peter schreibt seine schlechten Noten hauptsächlich einer nicht vorhandenen Begabung in Mathe zu. Er erwartet das nächste Schuljahr nur knapp oder nicht zu meistern.,1
"Dem stimme ich zu, sie motivieren ihn nicht",0
 Sie sollten auf ihn einwirken und zwar unterstützend. Sie sollten ihn motivieren und dazu ermutigen sich mehr an zu strengen.,0
"aber für mich bedeutet es aber auch, dass es ein Zufall/Glück ist wenn er im nächsten Schuljahr weiterkommt",0
Belege und Begründungen:,0
 variable Attribution.,1
Michaels Misserfolge ,1
"Der Sohn wird hier in ein Raster gezwängt, aus dem er allein nur schwer rauskommt.",0
genau,0
Er hofft auf den glücklichen Zufall,1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar dass man sich durch eigene Anstrengung verbessern kann. Die Mathelehrerin sollte daher den Schüler motivieren dass er das schaffen kann, wenn er sich anstrengt.",0
"Wir glauben, dass Michael seine schlechten Leistungen aktuell internal stabil attribuiert und dass er daher nicht motiviert ist, sich anzustrengen, um bessere Leistungen zu erreichen. Wir erachten ein Reattributionstraining sowohl für ihn als auch für seine Eltern als wichtig, um Michael zu einer internal variablen Attribution zu führen, sowohl für Erfolg als auch für Misserfolg.",1
"also ohne Veränderungen wird der Typ die Schwierigkeiten nicht überwinden, weil der ganze Misserfolg als stabil angesehen wird",1
Der Michael wirkt aufgeregt und hat wieder Lust was neues zu lernen.  ,0
ich meinte doch auch das ein KInd kann doch,0
Relativierungen des Arguments:,0
"Du hast gerade geschrieben, dass er sich wahrscheinlich nicht so viel Mühe gibt, weil er schon denkt, dass es an seinem fehlenden Talent liegt. Das sehe ich auch so. Ich bin der Meinung, dass er seinen Misserfolg internal variabel attribuieren sollte, damit er die Ursache für seine schlechten Noten in seiner niedrigen Anstrengungsbereitschaft sucht, sofern wir davon ausgehen, dass er sich momentan nicht so sehr anstrengt.",1
"Hallo, willkommen in der Chatumgebung.",0
 variable Attribution.,1
 Er begründet seine schlechten mathematischen Leistungen mit Hilfe seiner,1
 für seinen Misserfolg verantwortlich.,1
Michaels schlechte Leistungen,1
 (welche er nätürlich nicht dem ZUfall zuschieben darf) hat er dann auch mehr Motivation für weitere Gute NOten zu lernen,1
"Vielleicht: Es ist für ihn klar ein Nachteil, dass er seine Misserfolge auf eine mangelnde Begabung (familiäre) zurückführt und sich dadurch weniger anstrengend.",0
keine,0
(internal,0
"dann hat er sich von seinen mißerfolgen nicht abbringen lassen,",1
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass die Lehrerin eine beeinflussbare Variable anspricht. Ebenso sagt sie, dass er es noch schaffen kann.",0
"Allerdings kann das Versagen auch auf andere externale Ursachen zurück zuführen sein, wie z.B. Müdigkeit, die aus einem falschen Schlafrythmus resultiert.",0
hier ist nur die fremdattribution der eltern,0
"Interessant is auch, wie du schon gesagt hast, wie Fremdattribution in diesem Fall von statten geht. Die Eltern attribuieren seine Probleme durch internal-stabile Faktoren, wie der Begabung. Ich würde eventuell sogar soweit gehen zu sagen, seine Eltern sehen dies als genetische Veranlagung. Die Lehrerin allerdings versucht, Michael dahin zu bewegen, dass er seine schlechte Leistung in Mathematik internal-variabel seiner Anstrengung zuschreibt. Laut 52 ist es ja günstig, Misserfolge auf variable Ursachen wie Anstrengung zurückzuführen.",1
"Ich denke, Michael glaubt nicht, diese Schwierigkeit bewältigen zu können, da er am Ende ja selbst sagt, er habe das letzte Jahr noch gepackt, aber das nächste könnte wohl schwieriger werden.",1
ist es nicht auch noch neben der internalen,0
undbetrachtet sie als willkommene entschuldigung,0
"Michaels Problem ist, dass er kein Mathematik kann, Ursache dafür sind internale stabile Ereignisse, wie bspw. dass seine Eltern kein Mathe können. Diese hegen auch kein Interesse an seinen Fähigkeiten und motivieren ihn auch nicht. Michale selbst hat aber auch keine Motivation, für Mathe zu lernen (variable stabile Komponente). Nicht fördernd ist außerdem, dass sein Vater ihm erzählt, er selbst hätt seine Matheprüfung nur durch Spicken und Abschreiben bestanden. Es fehlt also die Motivation von innen und von außen. Auch seine Lehrerin scheint sich nicht für ihn zu interessieren, da sie der Meinung ist, Michaels schlechte Noten lägen an seiner Faulheit. Da sich Michael außerdem nicht 100% sicher ist, ob er die Klasse bestehen wird, sieht er sich der Schwierigkeit nicht gewachsen. Eventuell sind auch die Aufgaben für ihn zu schwer.",1
:D,0
Er schreibt seine schlechten Noten,1
"Ein wichtiges Konzept, was man dabei beachten sollte, ist Misserfolge bewusst auf variable Ursachen zurückzuführen. So könnte die Lehrerin einreden, dass es ein Zufall gewesen wäre, dass er in der neunten schwache Leistung erbrachte und in der zehnten Klasse andere variable externe Faktoren vorkommen könnten.",1
"1. Frage: Michael hat Schwierigkeiten im Fach Mathematik und er weiß nicht, ob er die nächste Klassenstufe schaffen wird. 2. Nein, Michael glaubt nicht, dass er es schaffen wird. Ein Grund dafür ist, dass er durch seine Eltern negativ beeinflusst wird. Sie schieben alles auf die schlechte Begabung im Fach Mathematik. Dies stellt eine ungünstige Fremdattribution dar. Die Lehrperson ist zwar der Meinung, dass Michael sich einfach nur mehr anstrengen müsste. Die schlechte Leistung darauf zu beziehen, ist an sich nicht schlecht. Allerdings ist die Aussage ""himmelschreiende Faulheit"" eher demotivierend.",0
Michael hat das Thema Mathe innerlich abgehakt. Das ist nicht sein Fall ,0
 (welche er nätürlich nicht dem ZUfall zuschieben darf) hat er dann auch mehr Motivation für weitere Gute NOten zu lernen,1
"Die Hauptperson hat Probleme mit dem Fach Mathe und wird durch seine Mathelehrerin sowie den Eltern negativ attributiert. Er selbst sagt aus das ihm Mathe nicht liegt und daraus ist eine Lernbereitschaft nicht zu erkennen. Das neue Schuljahr wird für Ihn eine Herausforderung, da er das Alte grade so geschafft hat und Mathe immer noch eine Schwierigkeit für Ihn bereitet.",1
"Ich denke, Michael glaubt nicht, diese Schwierigkeit bewältigen zu können, da er am Ende ja selbst sagt, er habe das letzte Jahr noch gepackt, aber das nächste könnte wohl schwieriger werden.",1
"In meinen Augen attribuieren sie seine Erfolge eher internal, nämlich eben auf seine Fähigkeiten. Und ich stimme dir zu, eine Attribution auf variable Faktoren wäre hier bei Misserfolgen sinnvoller.",1
"Du hast gerade geschrieben, dass der Schüler die Situation nicht bewältigen kann, da er von seinem Umfeld genau dies suggeriert bekommt. Dem stimme ich teilweise zu. Hört der Schüler auf sein Umfeld, was ganz den Anschein macht, ist es fast unmöglich das nächste Schuljahr zu schaffen, da die ""Anstrengung"" keine bedachte Option ist. Aber",1
Können wir machen,0
"und stabil, ",0
da er bisher nur mathemathische misserfolge verzeichen konnte ,1
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist dass die Lehrkraft seinen Misserfolg auf seinen geringen Fleiß (internal variabel) attribuiert.  An sich, ist das ein Merkmal, welches von dem Schüler beeinflussbar ist. Möglicherweise könnte die Lehrkraft durch andere Formulierungen den Schüler davon überzeugen, dass er durch anstrenung bessere Noten erzielt und somit ein gesünderes Attributionsmuster entwickelt.",0
"Du hast gerade etwas gesagt, dem ich  zustimme, und zwar dass das Denken seiner Familie nicht förderlich ist. Diese genannten Aspekte sind ausschlaggebend für die Situation. Hinzu kommt, dass der Schüler an Ende sagt, dass er hofft, dass er das nächste Schuljahr schafft. hier sind schon einige Zweifel herauszulesen, die auf diese Elemente zurückzuführen sind.",1
Ich bin da,0
"So könnte der Junge beispielsweise sagen, dass er sich maximal angestrengt hat, die Aufgaben aber zu schwer gestellt waren.",0
Michael begründet seine Misserfolge ,1
"Seine Mathelehrerin sagt auch zu ihm, dass seine Leistungen von seinen eigenen Fähigkeiten abhängig sind",0
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist, dass man dem Jungen und den Eltern beibringt, den mangelnden Erfolg in Mathe auf mangelnde Anstrengung (internal, variabel) zurückzuführen und wenn man trotzdem mal schlecht ist auf externale, variable Faktoren, wie dass man mal Pech gehabt hat",1
1.Hypothese zum Fall:,0
Relativierungen des Arguments:,0
Kein Veto von mir,0
"die seine Noten auf mangelnde Begabung zurückführen, ",0
WEIL FOLGENDE FALLINFORMATION DAFÜR SPRICHT:,0
"Danke für die Info! Madrid ist fleißig am Tippen. Ich gehe davon aus, dass Madrid schon gut zusammenfasst. Ich werde gleich ggf. dann noch ergänzen.",0
DIe Eltern sollten schon dazu ihren Sohn unterschtützen:,0
Wir werden sonst nie fertig und wo ist Birke? Und wann gibts noch Kaffee - Big Brothers are you watching us???????,0
Dann mach ich mcih mal an MATHE,0
demotiviert wurde. ,0
den misserfolg ,1
"Nicht nur den Eltern sollte sie klar machen, dass es nichts bringt ihrem Sohn nicht zu motivieren.",0
Er attribuiert seinen Erfolg external,1
Die negative Fremdattribution der Mathelehrerin,0
Michaels Attribution ist external und stabil würde ich sagen.,0
" Frau Weber versucht ihm klarzumachen, dass seine Misserfolge",1
" Er macht seinen Mißerfolg daran fest, dass er nicht begabt genug sei.",1
"Du hast gerade geschrieben, dass",0
"Ja, da gebe ich dir Recht,  erfolgreicher wäre es, wenn er seine Misserfolge external variabel attribuieren würde",1
 und davon aussgeht er sei faul,0
Sonst kannst du das auch gerne schreiben.,0
Belege und Begründungen:,0
Michaels Misserfolge ,1
 variable Attribution,1
 seinen Misserfolg in Mathe,1
 (welche er nätürlich nicht dem ZUfall zuschieben darf) hat er dann auch mehr Motivation für weitere Gute NOten zu lernen,1
Wird die Begabung geerbt?,0
"Er bekommt nicht die Hilfe, die er benötigt, da man entweder der Meinung ist: ""Der ist faul, der muss mehr lernen"" (zusätzliche Hilfe ist sinnlos, weil der faule Hund ja eh nix tut) oder ""Der kann das eh nicht, was er auch anstellt"" (Hilfe bringt nichts, er wird es sowieso nie verstehen).",0
Michael erklärt seine Misserfolge,1
"Könnte man dann also sagen, er hat eine internale stabile Attribution (oder er und seine Eltern gehen zumindest davon aus), obwohl es genauso gut einfach eine internale variable Attribution sein könnte, weil er sich vielleicht einfach nur etwas mehr anstrengen muss?",1
"Wie bewertet ihr, dass er es dann doch noch geschafft hat?",0
Möchtest du sonst noch etwas anfügen ?,0
"xEs handelt sich hierbei um einen Schüler, der In Mathe Misserfolge zeigt.",1
"Aha, das finde ich einen super Vorschlag, den würde ich ergänzen, und zwar dass man ihm auch die Gründe gibt, warm er sich nicht beeinflussen lassen soll. Man könnte ihn ganz konkret darüber aufklären, wie sich Fremdattribution die internal und stabil ist auf jemanden auswirken und welche Vorteile es hat, eine internal variable Attribution zu haben.",1
"Eine neue Idee zu diesem Fall ist, dass das Problem ist, dass Michael kein Mathe kann.",0
also er könnte es ändern,0
da er bisher nur mathemathische misserfolge verzeichen konnte ,1
(irr-?)Glauben auch noch ,0
"Du hast gerade geschrieben, dass beide ihren Misserfolg stabil internal attribuieren. Dem stimme ich zu, sie denken sie seien nicht begabt.",0
"""Michael ist schlecht in Mathe. Er ist über seine eigenen Fähigkeiten verunsichert. Seine Lehrerin attribuiert seine Leistung auf seine mangelnde Anstrengung. Seine Eltern attribuieren seine Leistung auf die generelle familiäre unbegabtheit im bereich mathematik. Leider scheinen seine eltern einen stärkeren Einfluss auf seine eigene attribution der situation zu haben, weshalb er unsicher ist dass er das nächste schuljahr schafft?Wenn michael es schafft, seine schlechten Leistungen als internal variabel auf seine Anstregnung zu attribuieren, dann kann ihn das für die zukunft motivieren, besser in mathe zu werden. Eine neue Idee zu diesem Fall ist, dass Michael gezielt auf eine ""unparteiische"" person zurückgreift, die ihm helfen kann, die eigene Anstrengung als positi zu erkennen und somit den Lernerfolg zu vergößern",1
"Also sind wir uns einig, dass Michael und sein Umfeld ein Reattributionstraining benötigen, damit Michael seinen Misserfolg und seinen Erfolg künftig internal variabel attribuieren kann? Ich denke, dass die Art und Weise, wie seine Lehrerin und seine Eltern seinen Misserfolg beschreiben, für Michael nicht hilfreich ist.",1
 (welche er nätürlich nicht dem ZUfall zuschieben darf) hat er dann auch mehr Motivation für weitere Gute NOten zu lernen,1
"Ja, da gebe ich dir Recht,  erfolgreicher wäre es, wenn er seine Misserfolge external variabel attribuieren würde",1
Sry hab deine Nachricht nicht gesehen :-),0
 Zufall half beim bestehen:,1
da stimme ich dir zu,0
" Er macht seinen Mißerfolg daran fest, dass er nicht begabt genug sei.",1
"misserfolge in diversen schulaufgaben, nehme ich an",1
Peters Problem: Er schreibt schlechte Noten in Mathe und denkt er könne nichts daran ändern. Peter schreibt seine schlechten Noten hauptsächlich einer nicht vorhandenen Begabung in Mathe zu. Er erwartet das nächste Schuljahr nur knapp oder nicht zu meistern.,1
 seinen Misserfolg in Mathe,1
Der Schüler sollte jedoch auch einen möglichen Grund seiner Probleme in seiner Anstrengung ( internal/ variable) sehen. Zudem sollte er durch seine Eltern und Lehrer besser motiviert werden um eine bessere Leistung zu erreichen.,1
Warum stabil?,0
ich mach Mathe,0
 Zufall half beim bestehen:,1
(external)dass er es schon irgendwie schafft.,1
 stabil),0
 schlechten Leistungen,1
Wie siehst du das?,0
"Interessant is auch, wie du schon gesagt hast, wie Fremdattribution in diesem Fall von statten geht. Die Eltern attribuieren seine Probleme durch internal-stabile Faktoren, wie der Begabung. Ich würde eventuell sogar soweit gehen zu sagen, seine Eltern sehen dies als genetische Veranlagung. Die Lehrerin allerdings versucht, Michael dahin zu bewegen, dass er seine schlechte Leistung in Mathematik internal-variabel seiner Anstrengung zuschreibt. Laut 52 ist es ja günstig, Misserfolge auf variable Ursachen wie Anstrengung zurückzuführen.",1
"misserfolge in diversen schulaufgaben, nehme ich an",1
"selstattribution ist, zumindest in einem fall wie diesem.",0
"variabler Faktor), ",1
stabile,0
die Lehrerin meint Faulheit sei die Ursache.,0
"EIN MIßERFOLG, DA DAS KIND DENK SEINE ELTERN ""WAREN NICHT GUT""IM MATHE  UND LEBEN TROZDEM WARUM SOLL ICH MIR DANN SO VIELE GEDANKEN MACHEN WIE ICH ES WEITER MACHEN SOLL",1
- Misserfolge,1
"Danke! Ihr könnt den Chat jetzt über den ""Chat Beenden""-Button schließen.",0
wieder da,0
Relativierungen des Arguments:,0
 indem sie seine Schwäche ,1
Ja,0
- WIRD AUF EINE STABILE ODER EINE VARIABLE URSACHE ATTRIBUIERT?,0
"Die Schwierigkeit der Hauptperson Michael ist, dass er keine guten Noten in Mathematik hat und diese seine Versetzung gefährden/gefährdet haben. Michael attribuiert seinen Misserfolg in Mathe internal stabil.  Stabil, weil das eine Fähigkeit darstellt und internal, weil es von Michael ausgeht. Michaels eigene Herangehensweise an Mathe ist demnach nicht förderlich für seinen Lernerfolg Michaels Eltern bestätigen Michael external in seiner ungünstige Selbstattribution. Unter anderem halten die Eltern sich und die ganze Familie für unbegabt in Mathe. Ein Reattributionstraining wäre interessant für die Lehrerin und die Eltern. Die Eltern sollten lernen Michael dabei zu unterstützen, Misserfolge auf variable Ursachen zurückzuführen",1
 schlechten Leistungen,1
"""Michael ist schlecht in Mathe. Er ist über seine eigenen Fähigkeiten verunsichert. Seine Lehrerin attribuiert seine Leistung auf seine mangelnde Anstrengung. Seine Eltern attribuieren seine Leistung auf die generelle familiäre unbegabtheit im bereich mathematik. Leider scheinen seine eltern einen stärkeren Einfluss auf seine eigene attribution der situation zu haben, weshalb er unsicher ist dass er das nächste schuljahr schafft?Wenn michael es schafft, seine schlechten Leistungen als internal variabel auf seine Anstregnung zu attribuieren, dann kann ihn das für die zukunft motivieren, besser in mathe zu werden. Eine neue Idee zu diesem Fall ist, dass Michael gezielt auf eine ""unparteiische"" person zurückgreift, die ihm helfen kann, die eigene Anstrengung als positi zu erkennen und somit den Lernerfolg zu vergößern",1
Das wirkt sich alledrings nicht auf die Motivation von michael aus,0
Allerdings lässt das Verhalten des Vaters eine Veränderung nicht leicht zu.,0
es kann nicht immer gelten(,0
Erklärung:,0
ICH VERMUTE FOLGENDE ATTRIBUTION IN DIESEM FALL:,0
"stimmt, und er ist ""gespannt"" auf das nächste, was man so oder so interpretieren kann",0
Belege und Begründungen:,0
" (wiedermal Fremdattribution),",0
Alles klar,0
"Am motivationsförderlichsten wäre es, ihm internal variable Attributionsmuster beizubringen",1
"Aha, das finde ich einen super Vorschlag, den würde ich ergänzen, und zwar dass man ihm auch die Gründe gibt, warm er sich nicht beeinflussen lassen soll. Man könnte ihn ganz konkret darüber aufklären, wie sich Fremdattribution die internal und stabil ist auf jemanden auswirken und welche Vorteile es hat, eine internal variable Attribution zu haben.",1
 für seinen Misserfolg verantwortlich.,1
jeder mensch hat doch auch fix fähigkeiten die somit nicht zu ändern sind. ,0
"Ich denke, es sind einfach mehrere Attributionen die vorliegen, also die Fremdattribution der Eltern auf Begabung (internal, stabil), die Selbstattribution der Hauptperson auf Begabung (internal, stabil) sowie die Fremdattribution von Frau Weber auf Faulheit/Anstrengung (internal, variabel)",0
 aber ihrer Behauptung nicht auf den Grund geht.,0
Mitschüler haben auch einen großen Einfluss auf den Schüler.,0
Michaels schlechte Leistungen,1
"Vielleicht könnte man es so formulieren: Michael führt seine Probleme in Mathematik auf seine mangelnde Begabung, also eine internal stabile Ursache, zurück. Seine Eltern bestärken ihn durch eine ebensolche Fremdattribution in seiner Ansicht. Michael Mathematiklehrerin versucht ihn durch Reattribution davon zu überzeugen, die Probleme auf mangelnde Anstrengung, also eine internal variable Ursache, zurückzuführen. Michael blickt mit einer großen Unsicherheit in die schulische Zukunft und ist sich nicht sicher, ob er die Schwierigkeiten bewältigen kann.",1
Relativierungen des Arguments:,0
da er bisher nur mathemathische misserfolge verzeichen konnte ,1
Aber er wird durch Fremdattribution beeinflusst.,0
"Er ruht sich auf die ""internal variable Attributionstheorie"" aus, ohne wirklich etwas ändern zu wollen.",0
"Ja , genau.",0
Ja,0
"Der Fall ist für mich eindeutig Fremdattribution.Die Eltern geben ihm das Gefühl,dass er für Mathe unbegabt ist",0
"Nein, die nicht",0
"Du hast gerade geschrieben, dass",0
1.Hypothese zum Fall:,0
"Ja, da gebe ich dir Recht,  erfolgreicher wäre es, wenn er seine Misserfolge external variabel attribuieren würde",1
"Die Frage ist, ob es Peter nachvollziehen wird.",0
"Er sollte seine Leistung also eher internal variable attribuieren, damit er sich verbessern kann.",1
Wir müssen es glaube ich in den Chat posten,0
FOLGENDE PUNKTE BEZIEHEN SICH NICHT AUF DIE ATTRIBUTIONSTHEORIE:,0
"Du hast gerade geschrieben, dass er seine Leistung internal variabel attribuieren sollte, das heißt auf seine mangelnde Anstrengung zurückführen. Dem stimme ich zu.",1
"Du hast gerade etwas gesagt, dem ich zustimme. Somit ist ein Ansetzungspunkt die Fremattribution der Eltern, da diese scheinbar großen Einfluss auf das Lernverhalten ihres Sohnes haben.",0
da sie den Mißerfolg ,1
da er bisher nur mathemathische misserfolge verzeichen konnte ,1
Belege und Begründungen:,0
