message,epi
Belege und Begründungen:,0
  internal ,0
"Klar, kann ich machen.",0
Okay. Dann lass uns zu einer Zusammenfassung kommen...,0
"Auch wenn mal eine schlechte Note geschrieben wird, ist es wichtig dem Schüler/Kind das Gefühl zu geben, dass es nicht an seiner Begabung liegt sondern an anderen Faktoren wie z.B. an seinem Lernaufwand(internal variabel)",1
"Ich finde die Lehrerin sollte zunächst einmal den Eltern klar machen, dass ihr Sohn nicht besser wird, wenn sie ihn ständig in seiner Meinung von Mathe nichts zu verstehen unterstützen.",1
variabel-->Lehrerin,0
dann können wir da noch ergänzen,0
" auch negative Konsequenzen für Michael mitsichbringt,positiver Zuspruch sich aber positiv auswirkt.",1
"und demotivieren, da die noten schwer verbesserbar sind. er auch schlecht ist, auch wenn er sich anstrengen würde",1
"Auch wenn mal eine schlechte Note geschrieben wird, ist es wichtig dem Schüler/Kind das Gefühl zu geben, dass es nicht an seiner Begabung liegt sondern an anderen Faktoren wie z.B. an seinem Lernaufwand(internal variabel)",1
"seinen Eltern ein Reattributionstraining gut tun, da er sich selbst so schlecht einschätzt und sich dadurch die Lernmotivation nur noch mehr verschlechtert.",1
Ist die Aufteilung in Ordnung?,0
"Danke! Ihr könnt den Chat jetzt über den ""Chat Beenden""-Button schließen.",0
PUNKTE BEI DENEN WIR NOCH NICHT EINER MEINUNG SIND:,0
"Mit der richtigen Unterstützung kann man jedem Schüler die nötige Motivation geben, die Aufgaben im Matheunterricht einigermaßen zu lösen",0
"- Wohingegen wenn er die Ursache des Misserfolgs in der mangelnden Anstrengung erkennt, kann er indem er sich mehr anstrengt seine Leistungen verbessern.",1
"Dadurch sollte folgender Ansatz für Michael berücksichtigt werden,",0
" da es in diesem fall für peter aussichtlos erscheint, sich weiter anzustrengen, da er sowieso unbegabt ist und dies auch bleiben wird.",0
Michaels Misserfolge können nur durch ein Reattributionstraining geändert werden. ,1
Es gibt trotz positiver Unterstützung viele Schüler die sich absolut gar nicht für ein Fachgebiet interresieren und deshalb kann man deren Lernmotivation nur unmerklich verbessern!,0
1. internal stabile Attribution der Eltern durch eigene Erfahrungen mit Misserfolg im Fach Mathematik,0
Empfehlenswert ist der Versuch eine Reselbstattribution um verstärkt den Faktor Anstrenung als Hauptursache auszumache.,1
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist die Fremdattribution durch die Lehrerin.",0
"Eine neue Idee zu diesem Fall ist, dass man hier eventuell ein Reattributionstraining einsetzten könnte um das Problem zu beheben",1
Mathe ist einfach eine wichtige Basis fürs Beruf und eifach fürs Leben allgemein.,0
 oder eine vatiabel externale Attribution,1
und er mitdieser sichtweise motivierter an das lernen herangehen kann.,1
"Auf der Ebene der Attributionstheorie,wird,dass hier als eine internale ",0
"Die Lehrerin sollte sich mit Michaels Eltern zusammensetzen und mit ihnen ein persönliches ""Reattributionstraining"" für Michael besprechen.",1
in manchen familien sind fast alle mitglieder schlecht in mathe - ausnahmnen bestätigen die regel,0
Michaels Misserfolge können nur durch ein Reattributionstraining geändert werden. ,1
Jedoch ist dies vieleicht nicht seine Stärke aber durchaus möglich wie man sieht den Fall in eine interne variable Attribution zu verwandeln.,1
"external Variable Ursachen, wie Zufall ",1
"Viele Menschen denken, dass Mathe nicht Ihr Fach ist",0
"Eine neue Idee zu diesem Fall ist, dass man hier eventuell ein Reattributionstraining einsetzten könnte um das Problem zu beheben",1
"stabile Attribution,",0
"Hätte Michael aber bei großer Anstrengung innerhalb eines längeren Zeitraumes immer noch schlechte Noten, so würde er es auf mangelnde Begabung zurückführen, und wäre demotiviert.",1
" denkt er, dass es ja garnichts bringt, wenn er was lernt, da er ja sowieso schlecht sein wird.",1
"Eine neue Idee zu diesem Fall ist, dass die Lehrerin ihn im Grunde nicht demotiviert, weil er genetisch bedingt kein Mathe könne, sondern sie es als Ausrede betitelt, womit dies auch positiv auf ihn wirken könnte.",0
Hast du den Fall schon gelesen?,0
hin zu einer variabel-internalen wäre durchaus förderlich für M.,1
" Wenn er wirklich lernprobleme hat muss er sich doch auch anstrengen um, diese zu überwinden ( vorrausgesetzt diese Lernschierigkeiten erden erkannt).",0
2.Hypothese zum Fall:,0
Durch ein Reattributionstraining ,1
da sie den Mißerfolg ,0
"Aber auch für Michael wäre ein solches Training gut, da er lernen könnte, dass der Grund für seine schlechten Leistungen variabel ist. ",1
Aber auf jeden fall ist er nicht gerade motiviert was Mathe angeht,0
Der Lehrer sollte sich einschalten und versuchen seine Leistungen durch reattributionsstrainig zu verbessern,1
1.Hypothese zum Fall:,0
"Die Schwierigkeit der Hauptperson Michael ist, dass er keine guten Noten in Mathematik hat und diese seine Versetzung gefährden/gefährdet haben. Michael attribuiert seinen Misserfolg in Mathe internal stabil.  Stabil, weil das eine Fähigkeit darstellt und internal, weil es von Michael ausgeht. Michaels eigene Herangehensweise an Mathe ist demnach nicht förderlich für seinen Lernerfolg Michaels Eltern bestätigen Michael external in seiner ungünstige Selbstattribution. Unter anderem halten die Eltern sich und die ganze Familie für unbegabt in Mathe. Ein Reattributionstraining wäre interessant für die Lehrerin und die Eltern. Die Eltern sollten lernen Michael dabei zu unterstützen, Misserfolge auf variable Ursachen zurückzuführen",1
 stabilen Attribution.,0
besser wäre wenn die eltern und die lehrerin ihn ermutigen würden dass er dass bestimmt schaffen wird und dass sie ihn unterstützen,1
Belege und Begründungen:,0
Bei den Fremdattributionen hingegen haben besonders Eltern und ,0
ja da stimme ich dir zu,0
"er schiebt es auf die begabung, aber ich denke faulheit spielt auch eine rolle, d. h. mangelndes interesse gehört hier auch dazu!",1
"Ja, ok. Ich hätte gerne Klassentreffen",0
Ist das dann eure gemeinsame Erklärung?,0
Durch ein Reattributionstraining ,1
" dei er durch seine variablen Lerndefizite weiter verschlechtert,und darauf beruht nichts ändern zu können.",0
Ihr habt noch 10 Minuten Zeit bis zum Ende der Kollaborationsphase.,0
max 2-3 sätze,0
die mutter hat falsch reagiert,0
Felende  Motivation und Fremdatribution haben einen Grossen einfluss auf die leistung,0
hin zu einer variabel-internalen wäre durchaus förderlich für M.,1
 (welche er nätürlich nicht dem ZUfall zuschieben darf) hat er dann auch mehr Motivation für weitere Gute NOten zu lernen,0
-Eltern führen seine Misserfolge auf variable Ursachen(zuwenig Anstrengung) ,1
Hypothese zum Fall:,0
Eine Variable,1
"Vor allem aber sollten auch die Eltern trainiert werden, damit sie ihren Sohn in Zukunft nicht mehr in seinem falschen Glauben bestärken,",1
dringend erforderlich wäre eine reattribution bei den pädagogischen schlüsselpersonen.,1
"Zum Schluss kann vielleicht noch hinzugefügt werden, dass das von dir vorgeschlagene Reattribtionstraining sehr sinnvoll wäre, weil man durch Feedback, solange es konstruktiv ist, immer die beste Rückmeldung und Einschätzung bekommt. Das führt dann im Idealfall zu einer Verbesserung der Leistung und Erhöhung der Motivation.",1
"Eine neue Idee zu diesem Fall ist, dass die Leherin die schlechten Noten auf Zufall oder äußere Umstände schieben könnte.",0
"Eine neue Idee zu diesem Fall ist, dass man hier eventuell ein Reattributionstraining einsetzten könnte um das Problem zu beheben",1
 Attribution eines ,1
"Sehr gut, dann müssen wir es nur noch in einen Satz verpacken",0
Michaels Misserfolge können nur durch ein Reattributionstraining geändert werden. ,1
"und demotivieren, da die noten schwer verbesserbar sind. er auch schlecht ist, auch wenn er sich anstrengen würde",1
Hier könnte man auf ein Reattributionstraining zurückgreifen,1
"Ein Reattributionstraining sowie ein vorangegangenes Gespräch zwischen Lehrkraft, Schüler und dessen Eltern sollte angewandt werden, um Michaels Leistungen nachhaltig zu verbessern und seine Einstellung zum Lernen und Bewältigen schwieriger Lerninhalte neu zu programmieren. So kann das Dogma, Erfolg komme nur durch Begabung, widerlegt werden und Michael erhält ein neues positives und förderndes Mindset.",1
Relativierungen des Arguments:,0
 die Faulheit des Jungen unterstützt. Michael nimmt die ganze Sache ziemlich locker.,1
"Es ist wissenschaftlich erwiesen, dass in bestimmten Altersphasen die Peers vermehrt auch Einfluss aucheinander nehmen.",0
internal ,0
"  aufgrund seiner Matheschwäche,",0
Relativierungen des Arguments:,0
haha sehr gut xD kein ding :),0
". Sie sollten ihn motivierenzu lernen, denn dadurch kann man auch ohne Begabungbessere Noten schreiben.",1
 die Faulheit des Jungen unterstützt. Michael nimmt die ganze Sache ziemlich locker.,1
"michael übernimmt diesen gedanken und istnicht mehr motiviert,für ihn scheint es aussichtslos sich anzustrengen, weil er eh nichts dran ändern kann.",1
"Diese Denkweise kam wahrscheinlich durch den Einfluss der Eltern zustande. Diese erklärten ihrem Sohn immer wieder, dass es nicht seine Schuld sei, dass er schlecht in Mathe ist, sondern dass diese Unbegabtheit einfach ""in der Familie läge"" (negative",0
"Kannst du mir genauer erklären, was du damit meinst, dass sie keinen guten job macht",0
das er sich nun mehr anstrengt,1
"Nun kann seine Lehrerin versuchen diese ungünstige Fremdattributation zu beeinflussen, zum Beispiel durch Reattributationstraining.",1
"Michaels Eltern sollten aufhören ihrem Sohn mangelnde Begabung zu unterstellen, sondern ihn zu mehr Anstrengung ermuntern.",1
1.Hypothese zum Fall:,0
" denkt er, dass es ja garnichts bringt, wenn er was lernt, da er ja sowieso schlecht sein wird.",1
"Zusätzlich könnte man noch anmerken ,daß die Lerhrerin zur Reatribution beitragen müßte. ( Damit sich seine Einstellung ändert.) Und die Eltern natürlich auch!",1
"In Ordnung, wie ist diese Aufteilung AHorn: KlassentreffenPinie: Mathe und Buche: Asien",0
"Die Person hat Schwierigkeiten in Mathe, wird jedoch aber durch das persönlich Umfeld beeinflusst",0
"Dass die schlechten Leistungen Michaels nicht von seiner Unbegabtheit abhängen sieht man daran, dass die Lehrerin ihn nicht als einen schlechten oder unbegabten Schüler ansieht sondern einen Schüler, dessen Faulheit ""himmelschreiend"" ist.",0
ZU weinige wissnschaftliche Bewiese.,0
Ein Reattributionstraining von Seiten der Lehrerin wäre in diesem Fall sicher sinnvoll und könnte zu einer günstigeren Selbstattribution führen.,1
"Wir glauben, dass Michael seine schlechten Leistungen aktuell internal stabil attribuiert und dass er daher nicht motiviert ist, sich anzustrengen, um bessere Leistungen zu erreichen. Wir erachten ein Reattributionstraining sowohl für ihn als auch für seine Eltern als wichtig, um Michael zu einer internal variablen Attribution zu führen, sowohl für Erfolg als auch für Misserfolg.",1
 fremdattrib.?,0
könnte sicher die Motivation und das Interesse gefördert werden und somit die Leistung steigern.,1
"sollen wir dann schon einen abschluss schreiben,",0
Relativierungen des Arguments:,0
Sie motivieren ihn nich tzum lernen sonder liefern ihm eine passende Ausrede sich nicht anstrengen zu müssen.,1
"Da sie ihn nicht motivieren, sondern nur darauf hinweisen, dass sie auch schlecht waren und dass das in deren Familie nun mal so sei.",0
Relativierungen des Arguments:,0
Relativierungen des Arguments:,0
"Folge es ist irritiert und ist nicht mehr in der Lage, sich ohne dem gesagten,einzuschätzen.Folge,Unsicherheit taucht auf.",0
Frau Webers Fremdattribution ist ,0
"o.k.sorry,dass ich so wenig hinschreibe Zeit läuft weg",0
Hallo ihr Zwei!,0
"Ob Leistungen zeitlich variabel sind? Das hängt wahrscheinlich auch viel davon ab, wie meine Konzentrationsfähigkeit ist, ob ich mich in dem Moment wohl fühle, ob ich gut vorbereitet bin etc.",0
"Ein Reattributionstraining sowie ein vorangegangenes Gespräch zwischen Lehrkraft, Schüler und dessen Eltern sollte angewandt werden, um Michaels Leistungen nachhaltig zu verbessern und seine Einstellung zum Lernen und Bewältigen schwieriger Lerninhalte neu zu programmieren. So kann das Dogma, Erfolg komme nur durch Begabung, widerlegt werden und Michael erhält ein neues positives und förderndes Mindset.",1
" Sie sagt ihm nur einmal, dass er sich mehr anstrengen muss wenn er die neunte schaffen will. ",0
"Du hast gerade geschrieben, dass",0
Empfehlenswert ist der Versuch eine Reselbstattribution um verstärkt den Faktor Anstrenung als Hauptursache auszumache.,1
"Die Lehrerin sollte sich mit Michaels Eltern zusammensetzen und mit ihnen ein persönliches ""Reattributionstraining"" für Michael besprechen.",1
Ein Reattributionstraining durch die Eltern und der Schüler wird ihm helfen.,1
"sollen wir dann schon einen abschluss schreiben,",0
"Als Lösung wäre ein Reattributionstraining für die Eltern anzuwenden, bei dem sie lernen, ihren Sohn zu motivieren. ",1
"Und eigentlich ist er ja auch faul. Bloß hat es halt den Grund, dass er denkt, dass es sowieso nichts bringt, wenn er lernt.",1
 und nicht die vermeintlich mangelnde Begabung (Vererbung) Ursache ist.,0
"Aber auch für Michael wäre ein solches Training gut, da er lernen könnte, dass der Grund für seine schlechten Leistungen variabel ist. ",1
der Meinung sind das Er ,0
" aber die Eltern sollten auch andere Einstellung haben, versuchen ihm zu erklären, dass er viel üben sollte.",1
"in der zehnten jedoch wird er von beiden ungünstigen atributionen dermassen beeinflusst,",1
" aber die Eltern sollten auch andere Einstellung haben, versuchen ihm zu erklären, dass er viel üben sollte.",1
"Hallo, willkommen in der Chatumgebung. Seid ihr beide da?",0
"Als Lösung wäre ein Reattributionstraining für die Eltern anzuwenden, bei dem sie lernen, ihren Sohn zu motivieren. ",1
"Durch ein Reattributionstraining könnte sie die ungünstigen Fremdattributionen, die bereits Michaels Motivation beeinträchtigen, beheben bzw. schwinden lassen.",1
ICH VERMUTE FOLGENDE ATTRIBUTION IN DIESEM FALL:,0
 internal ,0
" zu. Aber eigentlich ist ja das Problem, dass er sich nicht genügend anstrengt(internal variable Attribution).",1
"Du hast gesagt, dass du mir zustimmst, dass es Teil seines festen Charakters sei - damit meinte ich die Faulheit, die die Lehrerin anspricht. Und ich finde, dass sie ihm quasi einredet faul zu sein. Sie meint es vermutlich gut, weil es im Grunde dann ja eine internale unstabile Attribution ist, die man ändern kann. Aber wenn mir jemand die ganze Zeit sagen würde, dass ich Faul bin, dann werde ich das vielleicht auch. Ich meine einfach, dass sie es anders formulieren könnte, wie beispielsweise ""Ich weiß, dass du es schaffen kannst, wenn du dich mehr anstrenst."" anstatt zu sagen, ""Wenn du nicht so faul wärst, wärst du gut genug."" (So kommen ihre Worte zumindest bei mir an)",0
"Und eigentlich ist er ja auch faul. Bloß hat es halt den Grund, dass er denkt, dass es sowieso nichts bringt, wenn er lernt.",1
Der Lehrer sollte sich einschalten und versuchen seine Leistungen durch reattributionsstrainig zu verbessern,1
" stabile Ausreden für Michaels Scheitern verantwortlich zu machen,",0
"eine fremdattribution kann nicht internal sein, sie ist external,",0
"was im Sohn leicht die Überzeugung wecken könnte: ""Da streng ich mich nicht an, hat eh keinen Sinn, ich schummle lieber und vertrau auf mein Glück"" (ungünstige Fremdattribution von Seiten des Vaters/ der Eltern).",0
Alles klar,0
"Ah, super, dann geht ja alles :)",0
"Als Lösung wäre ein Reattributionstraining für die Eltern anzuwenden, bei dem sie lernen, ihren Sohn zu motivieren. ",1
" Durch die Aussage der Lehrerin, es wäre eine Ausrede?",0
"Du hast gerade geschrieben, dass",0
"Andererseits kann er davon ausgehen,dass er in anderen Bereichen mehr Erfolg hat und kann sich darauf konzentrieren,da seine Schwächen akzeptiert werden und er sich in deisen Gebieten,die er nich mag,nicht zusätzlich beweisen muß",0
eltern sollten durch ein reattributionstraining lernen die ungünstigen attributionen zu verhindern.und mit günstigeren attributionen versuchen michael zu motivieren und mehr für die mathematik zu begeistern.,1
als auch die eltern sollten durch ein reattributionstraining lernen die ungünstigen attributionen zu verhindern.,1
"Ich denke für sie gilt das selbe, sie sollten ihm sagen dass er es schaffen kann. Sonst haben wir es mit einer self- fulfilling prophecy zu tun, also man denkt man könnte das nicht und daher lernt man nichts und kann es dann tatsächlich nicht. Ich denke wenn man sich dessen bewusst ist hilft das schon sehr viel",0
wo ist die analyse für klassentreffen?,0
Ja gut.,0
Ihr habt noch 10 Minuten Zeit bis zum Ende der Kollaborationsphase.,0
in diesem fall muss essich um eine internal,0
Relativierungen des Arguments:,0
Reattributionnen könne sowohl den Erziehenden,1
"Ich denke, dass sich das logisch erklären lässt.",0
"Auch wenn mal eine schlechte Note geschrieben wird, ist es wichtig dem Schüler/Kind das Gefühl zu geben, dass es nicht an seiner Begabung liegt sondern an anderen Faktoren wie z.B. an seinem Lernaufwand(internal variabel)",1
"Faulheit ist glaube ich internal variabel, da man ja variieren kann, wie viel man lernt.",0
dann mach ich asien,0
ok,0
er nutzt seine defizitäre begabung als ausrede um sich nicht mehr intersiever mit dem fach zu beschäftigen.,0
"Ein wichtiges Konzept, was man dabei beachten sollte, ist, dass Michael die Probleme in Mathe einer mangelnden Begabung zuschreibt",0
"Eine neue Idee zu diesem Fall ist, dass sowohl Michael als auch seine Lehrerin und seine Eltern ein Reattributionstraining bräuchten",1
"Als Lösung wäre ein Reattributionstraining für die Eltern anzuwenden, bei dem sie lernen, ihren Sohn zu motivieren. ",1
dringend erforderlich wäre eine reattribution bei den pädagogischen schlüsselpersonen.,1
es kann nicht immer gelten(,0
den misserfolg auf genetische benachteiligung (wir sind alle keine leuchten in mathe) zu schieben und darüber witze zu machen trägt nicht zur bekämpfung des problems bei.,1
Ein Reattributionstraining von Seiten der Lehrerin wäre in diesem Fall sicher sinnvoll und könnte zu einer günstigeren Selbstattribution führen.,1
"Zusammenfassung: Michael glaubt er sei mathematisch unbegabt (internal stabiles Attributionsmuster). Seine Eltern bestärken ihn in seiner Überzeugung. Sie glaube es liebe in ihren Genen schlecht in Mathe zu sein (internal stabil). Der Vater ist allerdings der Meinung man könne dennoch Einfluss auf die Ergebnisse in Matheprüfungen nehmen, indem man sich unerlaubten Mitteln bedient, wie Spicken oder Abschreiben (internal variabel). Die Lehrerin ist die einzige Person, die der Überzeugung ist, der junge könne durch Anstrengung (internal stabil)seine Leistung verbessern, allerdings nimmt die Fremdattribution der Eltern wesentlich größeren Einfluss auf den Jungen, wahrscheinlich, weil es der bequemere Erklärungsansatz ist. Unser Meinung nach bestünde ncoh eine Chance der Besserung, wenn die Eltern ihren Sohn mehr mental unterstützen.",0
". Sie sollten ihn motivierenzu lernen, denn dadurch kann man auch ohne Begabungbessere Noten schreiben.",1
"in der zehnten jedoch wird er von beiden ungünstigen atributionen dermassen beeinflusst,",1
"Könnte es nicht external sein, wenn er meint "" Mathe ist einfach nicht sein Ding""",0
"Für euch zur Info: In den Reitern über dem Chat findet ihr den Fall, die Aufgabenbeschreibung und die Attributionstheorie. Im Chat scrollen könnt ihr, indem ihr das Scroll-Rad der Maus oder die linke Maustaste gedrückt haltet und die Maus dann in dem Chatfenster nach oben oder unten bewegt. Eine weitere Möglichkeit zum Scrollen ist, das Touchpad am Laptop mit zwei Fingern zu bedienen, wenn diese Funktion aktiviert ist. Falls ihr Fragen habt, könnt ihr sie jederzeit stellen.",0
"Mh ja doch jetzt wo ich nochmal darüber nachdenke, ist es dann doch eher internal.",0
stabil,0
"Würden Lehrerin und Eltern gemeinsam versuchen Michael nahezubringen, dass er mehr Erfolg hätte durch mehr Bemühungen könnten sie ihn vielleicht überzeugen.",1
das er sich nun mehr anstrengt,1
FOLGENDE PUNKTE BEZIEHEN SICH NICHT AUF DIE ATTRIBUTIONSTHEORIE:,0
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist ebenso die Tatsache, dass die Lehrerin meiner Meinung nach auch recht schroff auf der Schulfeier reagiert hat, als sie eine (vielleicht bestehende, man weiß es ja nicht!) Lernschwäche als ""himmelschreiende Faulheit"" bezeichnet hatte (s. 72: ""Nicht nur Selbstattributionen auf Seiten der Lernenden, sondern auch Fremdattributionen, die von außen an die Lernenden herangetragen werden, können eine starke Wirkung  entfalten.""). So impliziert sie ihm Faulheit und mangelnde Leistungsbereitschaft - wir wissen aber nicht, ob dem tatsächlich so ist, das lässt der obige Text ja offen. Sie kennt den Hintergrund nicht genau und ein Reattributionstraining wäre auf jeden Fall eine ratsame Lösung für alle Beteiligten.",1
" so werden seine Leistungen kaum steigen, da er es nicht einmal versucht",0
Ist die Reaktion auf Mißerfolge von Michael internal variabel setzt diese ein Gegengewicht zu seinem external negativen UZmfeld,1
"Information aus dem Fall, die wir noch nicht betrachtet haben, ist ebenso die Tatsache, dass die Lehrerin meiner Meinung nach auch recht schroff auf der Schulfeier reagiert hat, als sie eine (vielleicht bestehende, man weiß es ja nicht!) Lernschwäche als ""himmelschreiende Faulheit"" bezeichnet hatte (s. 72: ""Nicht nur Selbstattributionen auf Seiten der Lernenden, sondern auch Fremdattributionen, die von außen an die Lernenden herangetragen werden, können eine starke Wirkung  entfalten.""). So impliziert sie ihm Faulheit und mangelnde Leistungsbereitschaft - wir wissen aber nicht, ob dem tatsächlich so ist, das lässt der obige Text ja offen. Sie kennt den Hintergrund nicht genau und ein Reattributionstraining wäre auf jeden Fall eine ratsame Lösung für alle Beteiligten.",1
"An diesem Punkt könnte man mit Reattributionstranings ansetzen und den Eltern vermitteln, dass sie den Misserfolg ihres Sohnes günstig attribuiieren sollten, sodass dieser dies ebenfalls tut. Auch mit dem Schüler selbst könnte man Trainings durchführen, um seine ungünstige Selbstattribution zu verändern.",1
"michael übernimmt diesen gedanken und istnicht mehr motiviert,für ihn scheint es aussichtslos sich anzustrengen, weil er eh nichts dran ändern kann.",1
Hypothese zum Fall:,0
Super Gegenargumentation :-)) (aber wenns stimmt),0
"Ein Reattributionstraining sowie ein vorangegangenes Gespräch zwischen Lehrkraft, Schüler und dessen Eltern sollte angewandt werden, um Michaels Leistungen nachhaltig zu verbessern und seine Einstellung zum Lernen und Bewältigen schwieriger Lerninhalte neu zu programmieren. So kann das Dogma, Erfolg komme nur durch Begabung, widerlegt werden und Michael erhält ein neues positives und förderndes Mindset.",1
 die Faulheit des Jungen unterstützt. Michael nimmt die ganze Sache ziemlich locker.,1
"Genau, also das meinte ich auch, dass die Aussage der Lehrerin ist nur teilweise hilfreich für den Schüler ist und vor allem unsachlich.",0
"Die Lehrerin sollte sich mit Michaels Eltern zusammensetzen und mit ihnen ein persönliches ""Reattributionstraining"" für Michael besprechen.",1
"seinen Eltern ein Reattributionstraining gut tun, da er sich selbst so schlecht einschätzt und sich dadurch die Lernmotivation nur noch mehr verschlechtert.",1
"Eine neue Idee zu diesem Fall ist, dass sowohl Michael als auch seine Lehrerin und seine Eltern ein Reattributionstraining bräuchten",1
passt ja,0
"Laut der Attributionstheorie ist es nicht gerade von Vorteil, wenn man Mißerfolg auf die Fähigkeit zurückführt wird, denn dann sieht die Person keinen Sinn darin, sich weiter anzustrengen (wenn die Begabung sowieso fehlt).",0
 der faule Sack ;-),0
oder  auf  mangelnde Anstrengung zurückführen ,0
 Ursachen zurückzuführen.,1
"- Wenn Michael weiterhin seine Begabung als Ursache für seinen Misserfolg hält, werden seine Leistungen wohl kaum besser, da er denkt, dass er an dieser Ursache sowieso nichts ändern kann.",1
Empfehlenswert ist der Versuch eine Reselbstattribution um verstärkt den Faktor Anstrenung als Hauptursache auszumache.,1
außerdem würde ihm und ,1
Die Attributionstheorie von Weiner-negati,0
"Eine neue Idee zu diesem Fall ist, dass sowohl Michael als auch seine Lehrerin und seine Eltern ein Reattributionstraining bräuchten",1
"und demotivieren, da die noten schwer verbesserbar sind. er auch schlecht ist, auch wenn er sich anstrengen würde",1
Belege und Begründungen:,0
oder internal variable Ursachen wie mangelnde Anstrengung in Betracht ziehen,1
1.Hypothese zum Fall:,0
"Du hast gerade geschrieben, dass sie das mit der schlechten Matheleistung begründen. Ich vermute da steckt grundsätzlich dahinter, dass sie keine Begabung haben.",0
"Das kann nur demotivierend sein, wenn man es nur auf seine Person zurückführt.",1
"Ich glaube, dass der Theorieteil der Begabung für uns schwer zu greifen ist, wenn wir davon ausgehen, dass auch Begabung veränderbar ist. Aber in dem Modell wird Sie als unveränderbar beschrieben.",0
" Kann es nicht auch sein, dass der Vater ihn dahingehend motiviert, indem er sagt: ""Ich habe gespickt und abgeschrieben und es so geschafft, probiers doch auch so!",0
Wie wollen wir das machen?,0
 oder eine vatiabel externale Attribution,1
Relativierungen des Arguments:,0
 oder eine vatiabel externale Attribution,1
wirken sich ungüstig,0
außerdem würde ihm und ,1
" aber die Eltern sollten auch andere Einstellung haben, versuchen ihm zu erklären, dass er viel üben sollte.",1
 Ursachen zurückzuführen.,1
Ja.,0
Belege und Begründungen:,0
ein reattributionstraining durch Eltern und Schüler könnte ihm helfen,1
könnte sicher die Motivation und das Interesse gefördert werden und somit die Leistung steigern.,1
stabile Attribution.,0
das er sich nun mehr anstrengt,1
kann solchen Schülern gute Alternativen aufzeigen und den SChulalltag erleichtern.,1
Dies wird ihm von Seitens der Eltern und der Mathematikleherin vermittelt.,0
"Du hast gerade etwas gesagt, dem ich zustimme, und zwar, dass die Anstrengung des Schülers internal variabel ist.",0
". Sie sollten ihn motivierenzu lernen, denn dadurch kann man auch ohne Begabungbessere Noten schreiben.",1
UNTER ATTRIBUTIONEN VERSTEHE ICH:,0
"Die Lehrerin versucht zwar ihn von der stabilen internalen Lokalität auf die variable internale Lokalität zu bekommen, aber es ist schwierig, da Michael seit 10 Jahren glaubt, kein Mathe zu können.",0
ein reattributionstraining durch Eltern und Schüler könnte ihm helfen,1
Wenn alle dafür sind würde ich sagen alle am gleichen Fall.,0
oder internal variable Ursachen wie mangelnde Anstrengung in Betracht ziehen,1
Misserfolg,1
was meint ihr?,0
"auch könnten die eltern durch reattributionstraining befähigt werden, dem sohn zu helfen, indem sie ihn motivieren z.b.durch external stabile attribution oder durch internal variable attribution. ",1
Ein Reattributionstraining durch die Eltern und der Schüler wird ihm helfen.,1
Jedoch ist dies vieleicht nicht seine Stärke aber durchaus möglich wie man sieht den Fall in eine interne variable Attribution zu verwandeln.,1
Hier könnte man auf ein Reattributionstraining zurückgreifen,1
"in der zehnten jedoch wird er von beiden ungünstigen atributionen dermassen beeinflusst,",1
eine unmotiviertere Begründung gibt es eigentlich gar nicht.,0
"Als Lösung wäre ein Reattributionstraining für die Eltern anzuwenden, bei dem sie lernen, ihren Sohn zu motivieren. ",1
"Okay, danke! Ihr könnt den Chat jetzt über den ""Chat Beenden""-Button schließen.",0
"er ist der Meinug dass jegliche Anstrengung nutzlos sei,Lernen eine Zeitverschwendung wäre",0
Misserfolg,1
"sie wirkt sich auf die lehrerin aus,die somit voreigenommen ist.",0
 oder eine vatiabel externale Attribution,1
Trotz der Reaktion seiner Eltern sollte er versuchen mathe besser zu verstehen,0
Relativierungen des Arguments:,0
s.A.spräche der Anfang (Marhe einfach nicht mein Fach),0
" auch negative Konsequenzen für Michael mitsichbringt,positiver Zuspruch sich aber positiv auswirkt.",1
" denkt er, dass es ja garnichts bringt, wenn er was lernt, da er ja sowieso schlecht sein wird.",1
"Ich denke auch, dass die Fremdmotivation eine große Rolle spielt. Hier eine betrachtung dazu",0
"seinen Eltern ein Reattributionstraining gut tun, da er sich selbst so schlecht einschätzt und sich dadurch die Lernmotivation nur noch mehr verschlechtert.",1
"Dies wird dann auch noch unterstützt von seinen Eltern, die das offensichtlich für genetisch definiert halten, dass die Peters kein Mathe können.",0
 Auch seine Lehrerin wirkt sich negativ auf ihn aus: Sie begründet seine schlechten Noten mit Faulheit. ,0
"seinen Eltern ein Reattributionstraining gut tun, da er sich selbst so schlecht einschätzt und sich dadurch die Lernmotivation nur noch mehr verschlechtert.",1
Die meisten sind kurz vorm durchfallen in diesem Fach.,0
Alles klar. :),0
"Hallo Pinie, ist birke auch schon dabei?",0
" denkt er, dass es ja garnichts bringt, wenn er was lernt, da er ja sowieso schlecht sein wird.",1
"mein Vorschlag wäre, langsam zu fall 2 überzugehen, wir haben ""diskutiert"" genug und die zeit drängt!",0
 da er ja selbst keine Begabung für Mathe hat.,0
"Wenn alles klar ist, dann könnt ihr jetzt mit dem Lesen des Falls und danach mit eurer Diskussion beginnen. Bitte verwendet dabei nach Möglichkeit das Halbsätze-Tool. Ihr habt 30 Minuten Zeit.",0
ok,0
"und demotivieren, da die noten schwer verbesserbar sind. er auch schlecht ist, auch wenn er sich anstrengen würde",1
